plataforma,tipo,segmento,impressoes,cliques,custo,conversoes,cpa,ctr
Meta Ads,genero,unknown,12,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,6440,10,10.39,0.0,0.0,0.15527950310559005
Meta Ads,genero,male,6452,16,10.91,0.0,0.0,0.24798512089274644
Meta Ads,genero,unknown,59,0,0.1,0.0,0.0,0.0
Meta Ads,genero,female,23598,38,36.2,0.0,0.0,0.1610305958132045
Meta Ads,genero,male,19674,30,29.94,0.0,0.0,0.15248551387618176
Meta Ads,genero,unknown,165,0,0.25,0.0,0.0,0.0
Meta Ads,genero,female,14004,285,47.436916,0.0,0.0,2.035132819194516
Meta Ads,genero,male,6823,108,20.993061,0.0,0.0,1.5828814304558112
Meta Ads,genero,unknown,44,0,0.160023,0.0,0.0,0.0
Meta Ads,genero,female,7820,1,12.52,0.0,0.0,0.012787723785166238
Meta Ads,genero,male,6177,13,9.62,0.0,0.0,0.2104581512060871
Meta Ads,genero,unknown,51,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,4068,22,23.02,0.0,0.0,0.5408062930186824
Meta Ads,genero,male,835,2,4.0,0.0,0.0,0.23952095808383234
Meta Ads,genero,unknown,14,0,0.05,0.0,0.0,0.0
Meta Ads,genero,female,7316,17,11.47,0.0,0.0,0.23236741388737014
Meta Ads,genero,male,7360,22,11.64,0.0,0.0,0.29891304347826086
Meta Ads,genero,unknown,70,0,0.15,0.0,0.0,0.0
Meta Ads,genero,female,26373,48,34.95,0.0,0.0,0.1820043226026618
Meta Ads,genero,male,25480,47,33.36,0.0,0.0,0.18445839874411302
Meta Ads,genero,unknown,222,1,0.23,0.0,0.0,0.45045045045045046
Meta Ads,genero,female,14185,272,46.06,0.0,0.0,1.917518505463518
Meta Ads,genero,male,7132,110,19.59,0.0,0.0,1.5423443634324174
Meta Ads,genero,unknown,51,2,0.16,0.0,0.0,3.9215686274509802
Meta Ads,genero,female,9050,6,12.45,0.0,0.0,0.06629834254143646
Meta Ads,genero,male,6929,6,10.17,0.0,0.0,0.08659258190215038
Meta Ads,genero,unknown,42,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,4159,20,21.36,0.0,0.0,0.48088482808367394
Meta Ads,genero,male,1122,4,4.92,0.0,0.0,0.35650623885918004
Meta Ads,genero,unknown,14,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,7215,21,10.71,0.0,0.0,0.2910602910602911
Meta Ads,genero,male,8760,10,12.82,0.0,0.0,0.1141552511415525
Meta Ads,genero,unknown,79,0,0.12,0.0,0.0,0.0
Meta Ads,genero,female,21288,37,30.41,0.0,0.0,0.17380683953400977
Meta Ads,genero,male,21249,45,29.75,0.0,0.0,0.21177467174925876
Meta Ads,genero,unknown,172,0,0.23,0.0,0.0,0.0
Meta Ads,genero,female,13086,181,40.396693,0.0,0.0,1.383157572978756
Meta Ads,genero,male,7049,135,19.863291,0.0,0.0,1.9151652716697405
Meta Ads,genero,unknown,54,1,0.100017,0.0,0.0,1.8518518518518516
Meta Ads,genero,female,6633,6,9.75,0.0,0.0,0.09045680687471733
Meta Ads,genero,male,6420,10,9.21,0.0,0.0,0.1557632398753894
Meta Ads,genero,unknown,51,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,3753,16,19.82,0.0,0.0,0.4263256061817213
Meta Ads,genero,male,949,2,4.39,0.0,0.0,0.21074815595363539
Meta Ads,genero,unknown,16,0,0.05,0.0,0.0,0.0
Meta Ads,genero,female,6183,7,8.92,0.0,0.0,0.11321365033155426
Meta Ads,genero,male,8270,6,12.17,0.0,0.0,0.07255139056831923
Meta Ads,genero,unknown,75,0,0.12,0.0,0.0,0.0
Meta Ads,genero,female,5589,12,8.499855,0.0,0.0,0.2147074610842727
Meta Ads,genero,male,5907,10,8.660041,0.0,0.0,0.16929067208396817
Meta Ads,genero,unknown,56,0,0.090104,0.0,0.0,0.0
Meta Ads,genero,female,9712,17,14.869381,0.0,0.0,0.17504118616144976
Meta Ads,genero,male,652,1,0.9506,0.0,0.0,0.15337423312883436
Meta Ads,genero,unknown,6,0,0.030019,0.0,0.0,0.0
Meta Ads,genero,female,11603,23,18.31,0.0,0.0,0.19822459708696027
Meta Ads,genero,male,9697,8,15.63,0.0,0.0,0.08249974218830566
Meta Ads,genero,unknown,93,0,0.2,0.0,0.0,0.0
Meta Ads,genero,female,19674,46,29.014813,0.0,0.0,0.23381112127681203
Meta Ads,genero,male,21483,30,31.015144,0.0,0.0,0.13964530093562352
Meta Ads,genero,unknown,183,0,0.260043,0.0,0.0,0.0
Meta Ads,genero,female,10053,209,40.556669,0.0,0.0,2.0789813985874863
Meta Ads,genero,male,6091,103,20.123309,0.0,0.0,1.6910195370218355
Meta Ads,genero,unknown,44,0,0.130021,0.0,0.0,0.0
Meta Ads,genero,female,7504,9,11.295693,0.0,0.0,0.1199360341151386
Meta Ads,genero,male,5808,6,8.474271,0.0,0.0,0.10330578512396695
Meta Ads,genero,unknown,48,0,0.070035,0.0,0.0,0.0
Meta Ads,genero,female,3372,18,20.09,0.0,0.0,0.5338078291814947
Meta Ads,genero,male,932,2,4.65,0.0,0.0,0.2145922746781116
Meta Ads,genero,unknown,13,0,0.09,0.0,0.0,0.0
Meta Ads,genero,female,5622,15,8.01,0.0,0.0,0.26680896478121663
Meta Ads,genero,male,8379,19,12.83,0.0,0.0,0.22675736961451248
Meta Ads,genero,unknown,65,0,0.1,0.0,0.0,0.0
Meta Ads,genero,female,6929,9,10.94,0.0,0.0,0.1298888728532256
Meta Ads,genero,male,6834,8,10.43,0.0,0.0,0.11706175007316359
Meta Ads,genero,unknown,48,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,10462,11,16.11,0.0,0.0,0.10514242018734468
Meta Ads,genero,male,3569,5,5.46,0.0,0.0,0.14009526478005044
Meta Ads,genero,unknown,36,0,0.04,0.0,0.0,0.0
Meta Ads,genero,female,30029,19,45.04,0.0,0.0,0.06327217023543907
Meta Ads,genero,male,23571,13,35.63,0.0,0.0,0.05515251792456833
Meta Ads,genero,unknown,212,0,0.39,0.0,0.0,0.0
Meta Ads,genero,female,20287,37,30.12,0.0,0.0,0.18238280672351753
Meta Ads,genero,male,19070,32,27.46,0.0,0.0,0.16780283167278448
Meta Ads,genero,unknown,142,0,0.28,0.0,0.0,0.0
Meta Ads,genero,female,8801,182,31.876014,0.0,0.0,2.06794682422452
Meta Ads,genero,male,6134,110,20.993961,0.0,0.0,1.793283338767525
Meta Ads,genero,unknown,40,0,0.130025,0.0,0.0,0.0
Meta Ads,genero,female,6492,6,9.93,0.0,0.0,0.09242144177449169
Meta Ads,genero,male,5169,3,7.7,0.0,0.0,0.05803830528148578
Meta Ads,genero,unknown,46,0,0.01,0.0,0.0,0.0
Meta Ads,genero,female,2676,19,16.56,0.0,0.0,0.7100149476831091
Meta Ads,genero,male,634,1,3.25,0.0,0.0,0.15772870662460567
Meta Ads,genero,unknown,16,1,0.08,0.0,0.0,6.25
Meta Ads,genero,female,6017,11,8.9542,0.0,0.0,0.18281535648994515
Meta Ads,genero,male,7959,18,12.19572,0.0,0.0,0.22615906520919715
Meta Ads,genero,unknown,63,0,0.17008,0.0,0.0,0.0
Meta Ads,genero,female,6737,9,10.29,0.0,0.0,0.13359061896986787
Meta Ads,genero,male,6063,3,10.19,0.0,0.0,0.04948045522018803
Meta Ads,genero,unknown,30,0,0.05,0.0,0.0,0.0
Meta Ads,genero,female,8325,10,13.45,0.0,0.0,0.12012012012012012
Meta Ads,genero,male,4948,9,7.6,0.0,0.0,0.1818916734033953
Meta Ads,genero,unknown,47,0,0.1,0.0,0.0,0.0
Meta Ads,genero,female,8944,7,13.74,0.0,0.0,0.07826475849731664
Meta Ads,genero,male,3551,5,4.82,0.0,0.0,0.14080540692762603
Meta Ads,genero,unknown,46,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,28226,11,43.78,0.0,0.0,0.03897116134060795
Meta Ads,genero,male,21551,9,33.42,0.0,0.0,0.04176140318314696
Meta Ads,genero,unknown,179,0,0.29,0.0,0.0,0.0
Meta Ads,genero,female,8566,2,13.39,0.0,0.0,0.023348120476301658
Meta Ads,genero,male,915,0,1.33,0.0,0.0,0.0
Meta Ads,genero,unknown,10,0,0.0,0.0,0.0,0.0
Meta Ads,genero,female,20295,35,31.07,0.0,0.0,0.17245627001724562
Meta Ads,genero,male,18263,34,27.86,0.0,0.0,0.18616875650221762
Meta Ads,genero,unknown,157,0,0.22,0.0,0.0,0.0
Meta Ads,genero,female,9604,267,36.395754,0.0,0.0,2.78009162848813
Meta Ads,genero,male,7504,199,26.69422,0.0,0.0,2.651918976545842
Meta Ads,genero,unknown,35,0,0.160025,0.0,0.0,0.0
Meta Ads,genero,female,7053,7,11.215894,0.0,0.0,0.09924854671770877
Meta Ads,genero,male,5355,5,7.754075,0.0,0.0,0.09337068160597572
Meta Ads,genero,unknown,51,0,0.060032,0.0,0.0,0.0
Meta Ads,genero,female,3258,13,20.28,0.0,0.0,0.3990178023327195
Meta Ads,genero,male,565,1,2.88,0.0,0.0,0.17699115044247787
Meta Ads,genero,unknown,6,0,0.03,0.0,0.0,0.0
Meta Ads,genero,female,6063,10,9.08,0.0,0.0,0.16493485073396008
Meta Ads,genero,male,7210,4,11.43,0.0,0.0,0.055478502080443824
Meta Ads,genero,unknown,60,0,0.1,0.0,0.0,0.0
Meta Ads,genero,female,7483,9,12.375865,0.0,0.0,0.1202726179339837
Meta Ads,genero,male,5411,9,8.684116,0.0,0.0,0.16632785067455183
Meta Ads,genero,unknown,37,0,0.040019,0.0,0.0,0.0
Meta Ads,genero,female,7394,7,11.945556,0.0,0.0,0.09467135515282661
Meta Ads,genero,male,5993,8,9.444393,0.0,0.0,0.13348907058234608
Meta Ads,genero,unknown,61,0,0.110051,0.0,0.0,0.0
Meta Ads,genero,female,9218,10,13.95,0.0,0.0,0.10848340203948796
Meta Ads,genero,male,4098,3,6.36,0.0,0.0,0.07320644216691069
Meta Ads,genero,unknown,44,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,28723,8,46.16,0.0,0.0,0.027852243846394877
Meta Ads,genero,male,21205,4,33.76,0.0,0.0,0.01886347559537845
Meta Ads,genero,unknown,179,0,0.17,0.0,0.0,0.0
Meta Ads,genero,female,8125,4,12.897149,0.0,0.0,0.04923076923076923
Meta Ads,genero,male,3384,0,5.082818,0.0,0.0,0.0
Meta Ads,genero,unknown,29,0,0.060033,0.0,0.0,0.0
Meta Ads,genero,female,20751,35,29.965052,0.0,0.0,0.16866657028576937
Meta Ads,genero,male,20610,39,30.344989,0.0,0.0,0.18922852983988353
Meta Ads,genero,unknown,165,0,0.249959,0.0,0.0,0.0
Meta Ads,genero,female,6974,248,31.43,0.0,0.0,3.556065385718383
Meta Ads,genero,male,7261,240,32.51,0.0,0.0,3.3053298443740533
Meta Ads,genero,unknown,44,2,0.19,0.0,0.0,4.545454545454546
Meta Ads,genero,female,7928,12,12.0,0.0,0.0,0.15136226034308778
Meta Ads,genero,male,5518,1,8.29,0.0,0.0,0.01812250815512867
Meta Ads,genero,unknown,44,0,0.05,0.0,0.0,0.0
Meta Ads,genero,female,3621,22,22.207096,0.0,0.0,0.607566970450152
Meta Ads,genero,male,706,2,3.722866,0.0,0.0,0.28328611898017
Meta Ads,genero,unknown,8,0,0.050039,0.0,0.0,0.0
Meta Ads,genero,female,6776,12,10.459305,0.0,0.0,0.1770956316410862
Meta Ads,genero,male,7505,14,11.910597,0.0,0.0,0.1865423051299134
Meta Ads,genero,unknown,64,0,0.110098,0.0,0.0,0.0
Meta Ads,genero,female,7480,9,12.36,0.0,0.0,0.12032085561497327
Meta Ads,genero,male,5773,5,9.72,0.0,0.0,0.08661008141347654
Meta Ads,genero,unknown,34,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,7389,12,12.055505,0.0,0.0,0.16240357287860333
Meta Ads,genero,male,6020,8,9.814482,0.0,0.0,0.132890365448505
Meta Ads,genero,unknown,46,0,0.030014,0.0,0.0,0.0
Meta Ads,genero,female,9643,9,15.086817,0.0,0.0,0.09333195063776833
Meta Ads,genero,male,4372,9,6.973151,0.0,0.0,0.20585544373284537
Meta Ads,genero,unknown,49,0,0.070032,0.0,0.0,0.0
Meta Ads,genero,female,29932,10,49.105705,0.0,0.0,0.03340906053721769
Meta Ads,genero,male,22585,9,36.66426,0.0,0.0,0.03984945760460483
Meta Ads,genero,unknown,179,0,0.300035,0.0,0.0,0.0
Meta Ads,genero,female,7604,4,12.2,0.0,0.0,0.052603892688058915
Meta Ads,genero,male,4335,0,6.76,0.0,0.0,0.0
Meta Ads,genero,unknown,37,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,2887,5,4.89,0.0,0.0,0.17319016279875304
Meta Ads,genero,male,2018,4,3.36,0.0,0.0,0.19821605550049554
Meta Ads,genero,unknown,18,1,0.02,0.0,0.0,5.555555555555555
Meta Ads,genero,female,24098,87,35.76,0.0,0.0,0.36102581127064487
Meta Ads,genero,male,20059,35,30.99,0.0,0.0,0.17448526845804876
Meta Ads,genero,unknown,161,0,0.25,0.0,0.0,0.0
Meta Ads,genero,female,8848,274,32.995199,0.0,0.0,3.096745027124774
Meta Ads,genero,male,9703,280,35.364855,0.0,0.0,2.885705451922086
Meta Ads,genero,unknown,74,4,0.369946,0.0,0.0,5.405405405405405
Meta Ads,genero,female,9039,7,13.405877,0.0,0.0,0.07744219493306781
Meta Ads,genero,male,6277,3,9.28407,0.0,0.0,0.04779353194201051
Meta Ads,genero,unknown,59,0,0.120053,0.0,0.0,0.0
Meta Ads,genero,female,4124,15,23.75,0.0,0.0,0.36372453928225024
Meta Ads,genero,male,804,3,4.08,0.0,0.0,0.3731343283582089
Meta Ads,genero,unknown,20,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,7640,16,11.514869,0.0,0.0,0.20942408376963353
Meta Ads,genero,male,8010,25,12.01508,0.0,0.0,0.3121098626716604
Meta Ads,genero,unknown,71,0,0.120051,0.0,0.0,0.0
Meta Ads,genero,female,8377,4,14.02,0.0,0.0,0.04774979109466396
Meta Ads,genero,male,6344,5,10.12,0.0,0.0,0.07881462799495587
Meta Ads,genero,unknown,46,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,7977,11,13.17,0.0,0.0,0.13789645230036354
Meta Ads,genero,male,6620,6,10.25,0.0,0.0,0.09063444108761329
Meta Ads,genero,unknown,49,0,0.11,0.0,0.0,0.0
Meta Ads,genero,female,9891,14,15.03,0.0,0.0,0.14154281670205238
Meta Ads,genero,male,5176,6,8.13,0.0,0.0,0.11591962905718702
Meta Ads,genero,unknown,39,0,0.09,0.0,0.0,0.0
Meta Ads,genero,female,33634,10,54.6,0.0,0.0,0.029731818992685975
Meta Ads,genero,male,24691,11,39.93,0.0,0.0,0.044550645984366775
Meta Ads,genero,unknown,228,0,0.35,0.0,0.0,0.0
Meta Ads,genero,female,7823,4,11.9,0.0,0.0,0.051131279560271
Meta Ads,genero,male,5620,1,8.93,0.0,0.0,0.017793594306049824
Meta Ads,genero,unknown,40,0,0.04,0.0,0.0,0.0
Meta Ads,genero,female,4637,3,7.45,0.0,0.0,0.06469700237222342
Meta Ads,genero,male,3433,3,5.83,0.0,0.0,0.08738712496358869
Meta Ads,genero,unknown,29,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,26096,66,36.815283,0.0,0.0,0.2529123237277744
Meta Ads,genero,male,23225,39,32.644685,0.0,0.0,0.16792249730893435
Meta Ads,genero,unknown,171,0,0.220032,0.0,0.0,0.0
Meta Ads,genero,female,9829,267,32.11,0.0,0.0,2.716451317529759
Meta Ads,genero,male,10541,289,34.57,0.0,0.0,2.741675362868798
Meta Ads,genero,unknown,69,0,0.25,0.0,0.0,0.0
Meta Ads,genero,female,9251,6,13.75,0.0,0.0,0.06485785320505892
Meta Ads,genero,male,6341,10,8.92,0.0,0.0,0.15770383220312253
Meta Ads,genero,unknown,44,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,4090,16,23.3,0.0,0.0,0.3911980440097799
Meta Ads,genero,male,796,1,3.53,0.0,0.0,0.12562814070351758
Meta Ads,genero,unknown,17,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,7687,14,11.28,0.0,0.0,0.18212566671002994
Meta Ads,genero,male,8153,21,11.84,0.0,0.0,0.2575738991782166
Meta Ads,genero,unknown,59,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,8512,9,13.2,0.0,0.0,0.10573308270676691
Meta Ads,genero,male,6646,9,10.79,0.0,0.0,0.1354198013842913
Meta Ads,genero,unknown,45,1,0.06,0.0,0.0,2.2222222222222223
Meta Ads,genero,female,8507,23,12.99,0.0,0.0,0.2703655812859998
Meta Ads,genero,male,6795,10,10.99,0.0,0.0,0.14716703458425312
Meta Ads,genero,unknown,43,1,0.1,0.0,0.0,2.3255813953488373
Meta Ads,genero,female,10111,19,14.86,0.0,0.0,0.18791415290277916
Meta Ads,genero,male,5449,2,8.49,0.0,0.0,0.036703982382088454
Meta Ads,genero,unknown,41,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,16585,1,26.15,0.0,0.0,0.006029544769369913
Meta Ads,genero,male,12634,3,19.99,0.0,0.0,0.02374544878898211
Meta Ads,genero,unknown,111,0,0.12,0.0,0.0,0.0
Meta Ads,genero,female,7765,2,11.63,0.0,0.0,0.025756600128783003
Meta Ads,genero,male,5911,0,8.82,0.0,0.0,0.0
Meta Ads,genero,unknown,39,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,4801,4,7.63,0.0,0.0,0.083315975838367
Meta Ads,genero,male,3794,6,6.04,0.0,0.0,0.158144438587243
Meta Ads,genero,unknown,42,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,24565,81,34.02,0.0,0.0,0.3297374313047018
Meta Ads,genero,male,19798,57,26.54,0.0,0.0,0.28790786948176583
Meta Ads,genero,unknown,161,0,0.23,0.0,0.0,0.0
Meta Ads,genero,female,8553,209,26.26,0.0,0.0,2.4435870454811175
Meta Ads,genero,male,11021,267,36.03,0.0,0.0,2.4226476726249886
Meta Ads,genero,unknown,66,4,0.15,0.0,0.0,6.0606060606060606
Meta Ads,genero,female,8757,12,12.086034,0.0,0.0,0.1370332305584104
Meta Ads,genero,male,6055,10,7.863926,0.0,0.0,0.16515276630883566
Meta Ads,genero,unknown,43,0,0.08004,0.0,0.0,0.0
Meta Ads,genero,female,4043,22,21.6,0.0,0.0,0.5441503833786792
Meta Ads,genero,male,772,1,3.73,0.0,0.0,0.1295336787564767
Meta Ads,genero,unknown,20,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,7122,18,10.07,0.0,0.0,0.2527379949452401
Meta Ads,genero,male,8081,11,11.39,0.0,0.0,0.13612176710803117
Meta Ads,genero,unknown,54,0,0.05,0.0,0.0,0.0
Meta Ads,genero,female,7861,12,12.16,0.0,0.0,0.15265233430861214
Meta Ads,genero,male,7019,6,10.13,0.0,0.0,0.08548226243054566
Meta Ads,genero,unknown,69,1,0.1,0.0,0.0,1.4492753623188406
Meta Ads,genero,female,9460,11,14.2,0.0,0.0,0.11627906976744186
Meta Ads,genero,male,5454,6,8.05,0.0,0.0,0.11001100110011
Meta Ads,genero,unknown,30,0,0.05,0.0,0.0,0.0
Meta Ads,genero,female,9583,9,13.98,0.0,0.0,0.09391631013252635
Meta Ads,genero,male,5056,6,7.2,0.0,0.0,0.11867088607594937
Meta Ads,genero,unknown,51,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,6998,3,9.81461,0.0,0.0,0.04286939125464419
Meta Ads,genero,male,5674,4,8.325428,0.0,0.0,0.07049700387733521
Meta Ads,genero,unknown,48,0,0.069962,0.0,0.0,0.0
Meta Ads,genero,female,4563,13,6.68,0.0,0.0,0.2849002849002849
Meta Ads,genero,male,3548,4,5.86,0.0,0.0,0.11273957158962795
Meta Ads,genero,unknown,21,0,0.03,0.0,0.0,0.0
Meta Ads,genero,female,22934,59,32.305261,0.0,0.0,0.25725996337315776
Meta Ads,genero,male,21228,47,28.884704,0.0,0.0,0.2214056905973243
Meta Ads,genero,unknown,160,0,0.210034,0.0,0.0,0.0
Meta Ads,genero,female,7600,191,24.24,0.0,0.0,2.513157894736842
Meta Ads,genero,male,10527,249,35.1,0.0,0.0,2.365346252493588
Meta Ads,genero,unknown,68,2,0.22,0.0,0.0,2.941176470588235
Meta Ads,genero,female,8372,12,11.245708,0.0,0.0,0.1433349259436216
Meta Ads,genero,male,6107,3,8.384256,0.0,0.0,0.04912395611593254
Meta Ads,genero,unknown,48,0,0.070036,0.0,0.0,0.0
Meta Ads,genero,female,3949,19,21.1,0.0,0.0,0.48113446442137253
Meta Ads,genero,male,726,5,3.62,0.0,0.0,0.6887052341597797
Meta Ads,genero,unknown,12,1,0.07,0.0,0.0,8.333333333333332
Meta Ads,genero,female,6515,10,8.72,0.0,0.0,0.15349194167306215
Meta Ads,genero,male,8239,19,12.13,0.0,0.0,0.23061051098434274
Meta Ads,genero,unknown,65,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,7655,12,11.395305,0.0,0.0,0.15676028739386022
Meta Ads,genero,male,6925,3,9.974644,0.0,0.0,0.04332129963898917
Meta Ads,genero,unknown,49,0,0.110051,0.0,0.0,0.0
Meta Ads,genero,female,10085,17,14.86,0.0,0.0,0.1685671789786812
Meta Ads,genero,male,4686,1,6.71,0.0,0.0,0.02134016218523261
Meta Ads,genero,unknown,35,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,8906,11,12.82,0.0,0.0,0.12351223894004043
Meta Ads,genero,male,5371,4,7.82,0.0,0.0,0.07447402718301992
Meta Ads,genero,unknown,42,0,0.03,0.0,0.0,0.0
Meta Ads,genero,female,6488,3,9.45,0.0,0.0,0.04623921085080148
Meta Ads,genero,male,5791,4,8.28,0.0,0.0,0.06907269901571404
Meta Ads,genero,unknown,51,0,0.09,0.0,0.0,0.0
Meta Ads,genero,female,4573,12,6.83,0.0,0.0,0.2624097966324076
Meta Ads,genero,male,3544,5,5.54,0.0,0.0,0.14108352144469527
Meta Ads,genero,unknown,30,0,0.03,0.0,0.0,0.0
Meta Ads,genero,female,24878,70,32.79,0.0,0.0,0.28137310073157007
Meta Ads,genero,male,23770,71,31.04,0.0,0.0,0.29869583508624314
Meta Ads,genero,unknown,165,1,0.17,0.0,0.0,0.6060606060606061
Meta Ads,genero,female,6626,153,19.06,0.0,0.0,2.309085421068518
Meta Ads,genero,male,12136,340,39.74,0.0,0.0,2.801582069874753
Meta Ads,genero,unknown,61,0,0.14,0.0,0.0,0.0
Meta Ads,genero,female,8927,17,11.36,0.0,0.0,0.1904335162988686
Meta Ads,genero,male,6293,3,8.33,0.0,0.0,0.04767201652629906
Meta Ads,genero,unknown,56,0,0.04,0.0,0.0,0.0
Meta Ads,genero,female,3998,19,20.36,0.0,0.0,0.47523761880940474
Meta Ads,genero,male,955,8,3.94,0.0,0.0,0.8376963350785341
Meta Ads,genero,unknown,8,0,0.05,0.0,0.0,0.0
Meta Ads,genero,female,7853,22,10.34,0.0,0.0,0.28014771424933144
Meta Ads,genero,male,8562,21,11.73,0.0,0.0,0.2452697967764541
Meta Ads,genero,unknown,57,0,0.09,0.0,0.0,0.0
Meta Ads,genero,female,8711,13,12.09,0.0,0.0,0.14923659740557915
Meta Ads,genero,male,7494,14,10.47,0.0,0.0,0.1868161195623165
Meta Ads,genero,unknown,54,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,10803,12,14.78,0.0,0.0,0.11108025548458762
Meta Ads,genero,male,5775,5,8.11,0.0,0.0,0.08658008658008658
Meta Ads,genero,unknown,43,0,0.05,0.0,0.0,0.0
Meta Ads,genero,female,10734,14,14.72,0.0,0.0,0.13042668157257314
Meta Ads,genero,male,5581,2,7.44,0.0,0.0,0.035835871707579285
Meta Ads,genero,unknown,44,1,0.06,0.0,0.0,2.272727272727273
Meta Ads,genero,female,8153,4,11.26,0.0,0.0,0.04906169508156506
Meta Ads,genero,male,5419,2,7.35,0.0,0.0,0.036907178446207785
Meta Ads,genero,unknown,36,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,5152,9,7.19,0.0,0.0,0.17468944099378883
Meta Ads,genero,male,3752,2,5.52,0.0,0.0,0.053304904051172705
Meta Ads,genero,unknown,32,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,35877,108,37.266011,0.0,0.0,0.30102851408980685
Meta Ads,genero,male,23508,66,24.473947,0.0,0.0,0.28075548749361917
Meta Ads,genero,unknown,188,0,0.260042,0.0,0.0,0.0
Meta Ads,genero,female,9742,276,23.32,0.0,0.0,2.8330938205707246
Meta Ads,genero,male,14824,392,42.44,0.0,0.0,2.6443604964921748
Meta Ads,genero,unknown,69,0,0.09,0.0,0.0,0.0
Meta Ads,genero,female,10237,11,11.0,0.0,0.0,0.10745335547523689
Meta Ads,genero,male,7859,10,8.63,0.0,0.0,0.1272426517368622
Meta Ads,genero,unknown,53,0,0.04,0.0,0.0,0.0
Meta Ads,genero,female,2491,5,11.44,0.0,0.0,0.20072260136491368
Meta Ads,genero,male,543,4,2.39,0.0,0.0,0.7366482504604052
Meta Ads,genero,unknown,7,0,0.02,0.0,0.0,0.0
Meta Ads,genero,female,10483,31,10.98,0.0,0.0,0.2957168749403796
Meta Ads,genero,male,8578,24,9.29,0.0,0.0,0.2797854977850315
Meta Ads,genero,unknown,65,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,12295,18,13.9,0.0,0.0,0.14640097600650673
Meta Ads,genero,male,7438,9,8.07,0.0,0.0,0.12100026888948642
Meta Ads,genero,unknown,45,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,12972,26,14.16,0.0,0.0,0.20043169904409497
Meta Ads,genero,male,7207,15,7.85,0.0,0.0,0.2081309837657833
Meta Ads,genero,unknown,64,0,0.03,0.0,0.0,0.0
Meta Ads,genero,female,13895,17,14.59,0.0,0.0,0.12234616768621806
Meta Ads,genero,male,5837,12,6.35,0.0,0.0,0.2055850608189138
Meta Ads,genero,unknown,54,0,0.08,0.0,0.0,0.0
Meta Ads,genero,female,1119,0,1.29,0.0,0.0,0.0
Meta Ads,genero,male,632,0,0.76,0.0,0.0,0.0
Meta Ads,genero,unknown,8,0,0.01,0.0,0.0,0.0
Meta Ads,genero,female,6532,15,7.61,0.0,0.0,0.22963870177587264
Meta Ads,genero,male,3919,4,4.36,0.0,0.0,0.10206685378923194
Meta Ads,genero,unknown,33,0,0.03,0.0,0.0,0.0
Meta Ads,genero,female,32210,66,32.415414,0.0,0.0,0.20490530891027633
Meta Ads,genero,male,26135,44,27.204544,0.0,0.0,0.16835660991008228
Meta Ads,genero,unknown,219,0,0.250042,0.0,0.0,0.0
Meta Ads,genero,female,11122,327,28.244806,0.0,0.0,2.9401186836899837
Meta Ads,genero,male,10594,262,30.32516,0.0,0.0,2.473097979988673
Meta Ads,genero,unknown,76,0,0.200034,0.0,0.0,0.0
Meta Ads,genero,female,9464,10,9.79,0.0,0.0,0.10566356720202875
Meta Ads,genero,male,7818,10,8.93,0.0,0.0,0.12790995139421849
Meta Ads,genero,unknown,56,0,0.07,0.0,0.0,0.0
Meta Ads,genero,female,0,0,0.0,0.0,0.0,0.0
Meta Ads,genero,female,10291,15,10.46,0.0,0.0,0.14575842969585076
Meta Ads,genero,male,9207,22,9.57,0.0,0.0,0.23894862604540024
Meta Ads,genero,unknown,84,0,0.11,0.0,0.0,0.0
Meta Ads,genero,female,11503,20,12.59,0.0,0.0,0.17386768669042857
Meta Ads,genero,male,7518,5,8.12,0.0,0.0,0.06650704974727321
Meta Ads,genero,unknown,47,0,0.06,0.0,0.0,0.0
Meta Ads,genero,female,12388,12,13.02,0.0,0.0,0.09686793671294801
