hora,plataforma,impressoes,cliques,custo,conversoes,ctr,cpc
15,Google Ads,2408,110,6.099261,2.0,4.568106312292359,0.055447827272727276
16,Google Ads,1822,92,5.072903,0.0,5.049396267837541,0.05514025
17,Google Ads,3186,55,15.186005,5.0,1.726302573760201,0.27610918181818184
18,Google Ads,2913,115,8.977849,0.0,3.94782011671816,0.07806825217391306
19,Google Ads,2747,82,8.218302,3.0,2.9850746268656714,0.10022319512195121
20,Google Ads,2624,99,6.671632,3.0,3.7728658536585367,0.06739022222222223
21,Google Ads,1708,68,3.461133,1.0,3.9812646370023423,0.05089901470588235
22,Google Ads,1399,58,2.739127,0.0,4.145818441744103,0.047226327586206894
23,Google Ads,1358,64,3.325284,2.0,4.712812960235641,0.0519575625
0,Google Ads,237,3,1.868612,1.0,1.2658227848101267,0.6228706666666667
1,Google Ads,22,0,0.265728,0.0,0.0,0.0
2,Google Ads,14,0,0.137117,0.0,0.0,0.0
3,Google Ads,138,1,2.250596,1.0,0.7246376811594203,2.250596
4,Google Ads,222,1,3.145653,3.0,0.45045045045045046,3.145653
5,Google Ads,287,0,4.506969,0.0,0.0,0.0
6,Google Ads,339,3,4.963205,1.0,0.8849557522123894,1.6544016666666668
7,Google Ads,619,19,3.03901,3.0,3.0694668820678515,0.15994789473684212
8,Google Ads,808,26,3.185742,2.0,3.217821782178218,0.12252853846153845
9,Google Ads,1167,22,4.607595,1.0,1.8851756640959727,0.20943613636363637
10,Google Ads,1393,47,4.370754,3.0,3.374012921751615,0.09299476595744681
11,Google Ads,1493,50,4.521091,1.0,3.3489618218352315,0.09042182
12,Google Ads,1639,62,4.588779,2.0,3.7827943868212324,0.07401256451612903
13,Google Ads,1367,49,3.793563,1.0,3.584491587417703,0.07741965306122449
14,Google Ads,1518,52,4.64369,0.0,3.4255599472990776,0.08930173076923077
15,Google Ads,1563,57,4.888334,2.0,3.6468330134357005,0.0857602456140351
16,Google Ads,1821,81,5.465799,3.0,4.448105436573312,0.067479
17,Google Ads,1959,77,5.471252,3.0,3.9305768249106685,0.07105522077922077
18,Google Ads,2281,81,6.439436,3.0,3.5510740903112668,0.0794992098765432
19,Google Ads,2403,87,7.002809,4.0,3.620474406991261,0.08049205747126437
20,Google Ads,2305,106,5.825733,7.0,4.598698481561822,0.05495974528301886
21,Google Ads,1959,101,4.550085,6.0,5.15569167942828,0.045050346534653465
22,Google Ads,1294,60,3.016535,2.0,4.636785162287481,0.05027558333333334
23,Google Ads,1317,51,3.09665,0.0,3.8724373576309796,0.06071862745098039
0,Google Ads,253,1,1.839799,10.0,0.3952569169960474,1.839799
1,Google Ads,125,1,0.619082,2.0,0.8,0.619082
2,Google Ads,68,0,0.317473,3.0,0.0,0.0
3,Google Ads,69,0,0.48336,1.0,0.0,0.0
4,Google Ads,114,0,0.814324,1.0,0.0,0.0
5,Google Ads,196,2,1.689864,3.0,1.0204081632653061,0.844932
6,Google Ads,454,7,3.329606,5.0,1.5418502202643172,0.475658
7,Google Ads,1166,34,6.117363,3.0,2.9159519725557463,0.1799224411764706
8,Google Ads,1120,45,4.796389,8.0,4.017857142857143,0.10658642222222221
9,Google Ads,1011,36,3.16663,4.0,3.5608308605341246,0.08796194444444444
10,Google Ads,1025,45,2.665678,1.0,4.390243902439024,0.05923728888888889
11,Google Ads,1497,57,3.492862,1.0,3.807615230460922,0.06127828070175439
12,Google Ads,1712,69,3.928925,1.0,4.030373831775701,0.05694094202898551
13,Google Ads,1463,65,3.528388,1.0,4.442925495557074,0.05428289230769231
14,Google Ads,1429,72,3.76423,0.0,5.038488453463961,0.05228097222222222
15,Google Ads,1499,60,3.895171,3.0,4.0026684456304205,0.06491951666666666
16,Google Ads,1712,75,4.712795,0.0,4.380841121495327,0.06283726666666667
17,Google Ads,1728,69,4.608531,1.0,3.9930555555555554,0.0667903043478261
18,Google Ads,2196,87,5.302967,0.0,3.9617486338797816,0.06095364367816092
19,Google Ads,2468,82,5.584382,1.0,3.322528363047002,0.06810221951219513
20,Google Ads,2374,101,5.202734,4.0,4.254422914911542,0.05151221782178218
21,Google Ads,1933,101,3.711083,1.0,5.225038799793068,0.03674339603960396
22,Google Ads,1390,57,2.710217,3.0,4.100719424460432,0.04754766666666667
23,Google Ads,1324,44,2.704117,0.0,3.3232628398791544,0.06145720454545455
0,Google Ads,7,0,0.005968,0.0,0.0,0.0
1,Google Ads,6,0,0.004259,0.0,0.0,0.0
2,Google Ads,9,0,0.012265,0.0,0.0,0.0
3,Google Ads,5,0,0.008279,0.0,0.0,0.0
4,Google Ads,8,0,0.005504,0.0,0.0,0.0
5,Google Ads,6,0,0.003867,0.0,0.0,0.0
6,Google Ads,90,4,0.279355,0.0,4.444444444444445,0.06983875
7,Google Ads,599,30,2.267004,0.0,5.008347245409015,0.0755668
8,Google Ads,784,35,2.484001,1.0,4.464285714285714,0.07097145714285714
9,Google Ads,956,39,2.859149,0.0,4.079497907949791,0.07331151282051282
10,Google Ads,1015,47,2.589586,0.0,4.630541871921182,0.05509757446808511
11,Google Ads,1449,45,3.419401,1.0,3.1055900621118013,0.07598668888888889
12,Google Ads,1763,82,4.017665,3.0,4.651162790697675,0.04899591463414634
13,Google Ads,1884,76,4.298078,1.0,4.033970276008493,0.05655365789473685
14,Google Ads,1628,67,3.943165,1.0,4.115479115479116,0.05885320895522388
15,Google Ads,1735,91,4.143826,0.0,5.244956772334294,0.04553654945054945
16,Google Ads,1357,69,3.013082,2.0,5.084745762711865,0.04366785507246376
17,Google Ads,1449,68,3.648831,0.0,4.692891649413388,0.0536592794117647
18,Google Ads,1698,66,4.244654,7.0,3.8869257950530036,0.0643129393939394
19,Google Ads,2527,108,6.185442,3.0,4.273842500989315,0.057272611111111114
20,Google Ads,2699,112,6.453309,1.0,4.1496850685439055,0.05761883035714286
21,Google Ads,3358,142,7.438022,0.0,4.228707564026206,0.052380436619718314
22,Google Ads,3453,125,7.872591,5.0,3.6200405444540977,0.062980728
23,Google Ads,2551,102,5.761481,5.0,3.9984319874559,0.056485107843137254
0,Google Ads,547,19,1.014702,1.0,3.473491773308958,0.05340536842105263
1,Google Ads,32,1,0.044774,0.0,3.125,0.044774
2,Google Ads,17,0,0.020251,0.0,0.0,0.0
3,Google Ads,20,0,0.031523,0.0,0.0,0.0
4,Google Ads,164,7,0.540872,0.0,4.2682926829268295,0.07726742857142857
5,Google Ads,607,27,3.4855,1.0,4.448105436573312,0.1290925925925926
6,Google Ads,426,19,1.961875,0.0,4.460093896713615,0.10325657894736842
7,Google Ads,1215,59,5.299385,1.0,4.8559670781893,0.08982008474576271
8,Google Ads,1029,56,3.852059,1.0,5.442176870748299,0.06878676785714286
9,Google Ads,1283,55,3.506091,1.0,4.286827747466875,0.0637471090909091
10,Google Ads,1773,78,4.392616,1.0,4.39932318104907,0.056315589743589745
11,Google Ads,2170,97,5.409625,2.0,4.470046082949309,0.055769329896907215
12,Google Ads,2293,94,5.110366,2.0,4.099433057130398,0.05436559574468085
13,Google Ads,2502,114,6.464131,3.0,4.556354916067146,0.05670290350877193
14,Google Ads,1980,100,5.107588,0.0,5.05050505050505,0.05107588
15,Google Ads,2055,103,5.405253,1.0,5.012165450121654,0.05247818446601942
16,Google Ads,1606,66,3.958414,2.0,4.10958904109589,0.059975969696969694
17,Google Ads,2132,85,5.381076,0.0,3.9868667917448404,0.06330677647058824
18,Google Ads,2860,122,7.169928,1.0,4.265734265734266,0.05876990163934426
19,Google Ads,3639,158,9.349799,1.0,4.3418521571860405,0.05917594303797469
20,Google Ads,2882,138,6.786403,1.0,4.788341429562804,0.049176833333333336
21,Google Ads,2111,76,4.323684,0.0,3.6001894836570347,0.056890578947368424
22,Google Ads,1554,74,3.280017,2.0,4.761904761904762,0.044324554054054055
23,Google Ads,1732,102,3.824764,1.0,5.8891454965357966,0.037497686274509806
0,Google Ads,50,2,0.061476,0.0,4.0,0.030738
1,Google Ads,59,0,0.09731,0.0,0.0,0.0
2,Google Ads,80,1,0.129689,0.0,1.25,0.129689
3,Google Ads,126,7,0.273407,0.0,5.555555555555555,0.03905814285714286
4,Google Ads,97,0,0.257754,0.0,0.0,0.0
5,Google Ads,132,4,0.501858,0.0,3.0303030303030303,0.1254645
6,Google Ads,142,7,0.559813,0.0,4.929577464788732,0.07997328571428572
7,Google Ads,713,33,3.063663,0.0,4.628330995792426,0.09283827272727273
8,Google Ads,1269,63,4.42706,0.0,4.964539007092199,0.07027079365079365
9,Google Ads,1777,85,5.541368,1.0,4.783342712436691,0.06519256470588236
10,Google Ads,1699,57,4.694392,2.0,3.3549146556798117,0.0823577543859649
11,Google Ads,1916,74,4.736669,1.0,3.8622129436325676,0.06400904054054055
12,Google Ads,1870,66,4.383288,2.0,3.5294117647058822,0.06641345454545455
13,Google Ads,1919,95,4.640334,3.0,4.9504950495049505,0.04884562105263158
14,Google Ads,2160,93,5.115009,0.0,4.305555555555555,0.05500009677419355
15,Google Ads,2293,94,5.467058,4.0,4.099433057130398,0.0581601914893617
16,Google Ads,2576,111,5.911172,2.0,4.309006211180124,0.0532538018018018
17,Google Ads,3014,104,7.288664,1.0,3.4505640345056405,0.0700833076923077
18,Google Ads,3284,131,8.054141,1.0,3.9890377588306944,0.06148199236641221
19,Google Ads,3230,137,7.631085,3.0,4.241486068111455,0.0557013503649635
20,Google Ads,2751,117,6.313473,3.0,4.252998909487459,0.05396130769230769
21,Google Ads,2607,110,5.932588,0.0,4.219409282700422,0.05393261818181818
22,Google Ads,2463,123,5.557514,1.0,4.993909866017052,0.04518304065040651
23,Google Ads,2268,108,5.135164,0.0,4.761904761904762,0.047547814814814814
0,Google Ads,2107,6,5.073136,39.0,0.28476506881822494,0.8455226666666666
1,Google Ads,1635,3,3.591947,23.0,0.1834862385321101,1.1973156666666667
2,Google Ads,1028,1,2.156708,14.0,0.09727626459143969,2.156708
3,Google Ads,724,1,1.515349,13.0,0.13812154696132595,1.515349
4,Google Ads,545,1,1.49998,10.0,0.1834862385321101,1.49998
5,Google Ads,541,4,3.000197,13.0,0.7393715341959335,0.75004925
6,Google Ads,751,2,2.005708,8.0,0.2663115845539281,1.002854
7,Google Ads,2060,17,6.608825,34.0,0.825242718446602,0.38875441176470593
8,Google Ads,4457,19,12.76486,75.0,0.42629571460623733,0.6718347368421053
9,Google Ads,7042,33,22.395539,120.0,0.46861687020732745,0.678652696969697
10,Google Ads,9375,52,30.982589,172.0,0.5546666666666666,0.5958190192307693
11,Google Ads,11751,61,38.028207,237.0,0.5191047570419539,0.6234132295081968
12,Google Ads,12568,66,40.78722,238.0,0.5251432208784215,0.6179881818181818
13,Google Ads,10896,76,39.262284,223.0,0.6975036710719531,0.516609
14,Google Ads,10005,59,36.350459,192.0,0.5897051474262869,0.6161094745762712
15,Google Ads,9022,56,34.364907,216.0,0.6207049434715141,0.6136590535714286
16,Google Ads,7469,52,28.931571,160.0,0.696211005489356,0.5563763653846154
17,Google Ads,8014,59,34.36848,151.0,0.7362116296481158,0.5825166101694915
18,Google Ads,8880,44,31.316213,180.0,0.4954954954954955,0.7117321136363637
19,Google Ads,8452,32,29.656712,151.0,0.37860861334595364,0.92677225
20,Google Ads,7697,30,23.151456,144.0,0.38976224503053136,0.7717151999999999
21,Google Ads,6902,33,19.079069,126.0,0.47812228339611706,0.5781536060606061
22,Google Ads,4734,20,14.423471,76.0,0.42247570764681025,0.7211735499999999
23,Google Ads,3462,11,9.675679,62.0,0.317735413056037,0.8796071818181819
0,Google Ads,1286,4,3.087308,25.0,0.3110419906687403,0.771827
1,Google Ads,892,2,2.311217,14.0,0.2242152466367713,1.1556085
2,Google Ads,633,3,1.923382,15.0,0.47393364928909953,0.6411273333333333
3,Google Ads,465,0,1.092384,8.0,0.0,0.0
4,Google Ads,452,1,1.271979,11.0,0.22123893805309736,1.271979
5,Google Ads,507,2,1.96484,14.0,0.39447731755424065,0.98242
6,Google Ads,1208,1,5.460412,29.0,0.08278145695364239,5.460412
7,Google Ads,2312,7,11.340257,60.0,0.3027681660899654,1.6200367142857142
8,Google Ads,3089,13,13.600716,67.0,0.4208481709291033,1.0462089230769231
9,Google Ads,4128,13,15.64317,79.0,0.31492248062015504,1.2033207692307692
10,Google Ads,6173,22,23.168603,110.0,0.3563907338409201,1.0531183181818182
11,Google Ads,6976,29,23.692918,115.0,0.415711009174312,0.8169971724137931
12,Google Ads,6122,29,23.306962,103.0,0.47370140476968314,0.8036883448275861
13,Google Ads,5779,19,19.92449,118.0,0.3287766049489531,1.0486573684210525
14,Google Ads,5854,26,24.011591,94.0,0.4441407584557568,0.9235227307692307
15,Google Ads,5608,26,21.814428,102.0,0.46362339514978607,0.8390164615384615
16,Google Ads,5971,24,24.246664,100.0,0.40194272316194946,1.0102776666666666
17,Google Ads,6987,40,32.528223,124.0,0.5724917704308,0.8132055749999999
18,Google Ads,8745,46,35.792891,160.0,0.5260148656375072,0.7781063260869565
19,Google Ads,10244,23,32.353212,154.0,0.22452167122217884,1.4066613913043478
20,Google Ads,9844,19,29.021422,140.0,0.19301097114993904,1.5274432631578947
21,Google Ads,7610,16,22.558525,90.0,0.2102496714848883,1.4099078125
22,Google Ads,4762,7,13.455355,52.0,0.14699706005879884,1.9221935714285716
23,Google Ads,1296,1,3.185518,18.0,0.07716049382716049,3.185518
0,Google Ads,2188,3,6.999413,27.0,0.13711151736745886,2.3331376666666666
1,Google Ads,864,1,2.665557,11.0,0.11574074074074073,2.665557
2,Google Ads,601,1,1.795692,9.0,0.16638935108153077,1.795692
3,Google Ads,492,2,1.459632,4.0,0.40650406504065045,0.729816
4,Google Ads,505,0,1.626821,7.0,0.0,0.0
5,Google Ads,729,3,2.97053,17.0,0.411522633744856,0.9901766666666667
6,Google Ads,1733,3,8.303411,30.0,0.17311021350259664,2.767803666666667
7,Google Ads,3430,8,16.09985,64.0,0.23323615160349853,2.01248125
8,Google Ads,5132,14,18.558657,88.0,0.2727981293842557,1.3256183571428573
9,Google Ads,7336,16,23.110748,89.0,0.21810250817884408,1.44442175
10,Google Ads,9734,20,32.182722,112.0,0.20546537908362442,1.6091361
11,Google Ads,9964,16,30.472188,164.0,0.16057808109193095,1.90451175
12,Google Ads,9754,22,31.653817,126.0,0.2255484929259791,1.4388098636363635
13,Google Ads,7626,30,29.238171,121.0,0.3933910306845004,0.9746057
14,Google Ads,7655,22,27.952129,156.0,0.2873938602220771,1.2705513181818182
15,Google Ads,6979,18,25.997348,117.0,0.2579166069637484,1.4442971111111111
16,Google Ads,7157,19,27.373879,109.0,0.265474360765684,1.4407304736842104
17,Google Ads,7562,22,29.601543,131.0,0.29092832583972494,1.3455246818181819
18,Google Ads,9082,14,30.514523,147.0,0.15415106804668577,2.1796087857142856
19,Google Ads,8557,34,27.726033,135.0,0.39733551478321844,0.8154715588235294
20,Google Ads,6887,21,18.407299,104.0,0.3049223174096123,0.8765380476190475
21,Google Ads,2685,6,7.734257,48.0,0.22346368715083798,1.2890428333333335
22,Google Ads,836,2,2.894116,10.0,0.23923444976076555,1.447058
23,Google Ads,306,5,1.694644,3.0,1.6339869281045754,0.33892880000000003
0,Google Ads,2008,5,4.916816,30.0,0.24900398406374502,0.9833632
1,Google Ads,1046,3,2.466262,12.0,0.28680688336520077,0.8220873333333333
2,Google Ads,733,0,1.742428,14.0,0.0,0.0
3,Google Ads,489,0,1.269243,8.0,0.0,0.0
4,Google Ads,625,0,1.810767,8.0,0.0,0.0
5,Google Ads,839,1,2.679976,11.0,0.11918951132300357,2.679976
6,Google Ads,1983,3,7.967591,33.0,0.15128593040847202,2.6558636666666664
7,Google Ads,3247,14,15.072242,65.0,0.4311672312904219,1.0765887142857142
8,Google Ads,4625,6,17.557762,86.0,0.12972972972972974,2.9262936666666666
9,Google Ads,6511,10,27.42918,102.0,0.1535862386730149,2.742918
10,Google Ads,9669,21,38.45127,154.0,0.21718895439031957,1.8310128571428572
11,Google Ads,10538,26,38.779601,148.0,0.2467261339912697,1.4915231153846154
12,Google Ads,8998,34,35.090517,145.0,0.3778617470549011,1.0320740294117647
13,Google Ads,7144,28,31.275335,129.0,0.3919372900335946,1.11697625
14,Google Ads,6556,18,27.670113,113.0,0.2745576571079927,1.5372285
15,Google Ads,7174,14,29.844904,126.0,0.1951491497072763,2.1317788571428573
16,Google Ads,6929,24,29.64256,113.0,0.34637032760860154,1.2351066666666666
17,Google Ads,10485,19,40.607329,160.0,0.18121125417262757,2.137227842105263
18,Google Ads,14422,33,52.098561,255.0,0.22881708500901402,1.5787442727272727
19,Google Ads,10234,25,32.678969,178.0,0.24428376001563415,1.30715876
20,Google Ads,7343,17,24.289785,121.0,0.23151300558354898,1.428810882352941
21,Google Ads,2083,7,8.378103,35.0,0.3360537686029765,1.1968718571428572
22,Google Ads,695,3,4.198866,11.0,0.4316546762589928,1.399622
23,Google Ads,211,0,0.754964,3.0,0.0,0.0
0,Google Ads,3040,9,10.01255,45.0,0.2960526315789474,1.1125055555555554
1,Google Ads,1340,2,3.828682,23.0,0.1492537313432836,1.914341
2,Google Ads,834,0,2.115707,19.0,0.0,0.0
3,Google Ads,608,1,1.664327,8.0,0.1644736842105263,1.664327
4,Google Ads,599,1,1.891723,19.0,0.1669449081803005,1.891723
5,Google Ads,881,0,2.708907,15.0,0.0,0.0
6,Google Ads,2439,12,13.645078,66.0,0.4920049200492005,1.1370898333333332
7,Google Ads,4289,16,25.034633,109.0,0.37304733038004195,1.5646645625
8,Google Ads,5530,24,34.145435,134.0,0.433996383363472,1.4227264583333332
9,Google Ads,6976,22,23.840372,136.0,0.31536697247706424,1.0836532727272727
10,Google Ads,9794,22,32.162236,185.0,0.22462732285072493,1.4619198181818183
11,Google Ads,9398,36,37.655547,210.0,0.3830602255799106,1.0459874166666667
12,Google Ads,8117,41,31.608168,145.0,0.5051127263767402,0.7709309268292682
13,Google Ads,6832,38,29.241399,158.0,0.5562060889929743,0.7695105
14,Google Ads,6420,30,30.087624,134.0,0.46728971962616817,1.0029208
15,Google Ads,5657,30,27.73654,127.0,0.530316422131872,0.9245513333333334
16,Google Ads,5893,26,35.532493,116.0,0.4412014254199898,1.3666343461538462
17,Google Ads,7603,49,40.591615,203.0,0.6444824411416545,0.828400306122449
18,Google Ads,11095,48,52.129486,208.0,0.4326273095989184,1.0860309583333334
19,Google Ads,14069,36,54.288146,232.0,0.25588172578008384,1.5080040555555554
20,Google Ads,11425,28,37.305895,148.0,0.24507658643326038,1.332353392857143
21,Google Ads,9112,23,25.510916,116.0,0.252414398595259,1.1091702608695653
22,Google Ads,4405,13,11.707063,76.0,0.29511918274687854,0.9005433076923077
23,Google Ads,869,0,1.96183,15.0,0.0,0.0
0,Google Ads,2157,7,6.606993,39.0,0.3245248029670839,0.9438561428571429
1,Google Ads,1240,4,3.875555,27.0,0.3225806451612903,0.96888875
2,Google Ads,723,4,2.404292,15.0,0.5532503457814661,0.601073
3,Google Ads,519,2,1.589983,10.0,0.3853564547206166,0.7949915
4,Google Ads,591,1,2.93434,20.0,0.1692047377326565,2.93434
5,Google Ads,758,1,3.330715,22.0,0.13192612137203166,3.330715
6,Google Ads,1866,6,10.798513,54.0,0.3215434083601286,1.7997521666666667
7,Google Ads,2784,10,13.337412,65.0,0.35919540229885055,1.3337412
8,Google Ads,4030,26,21.036551,98.0,0.6451612903225806,0.8090981153846154
9,Google Ads,5448,31,27.894866,114.0,0.5690161527165932,0.8998343870967742
10,Google Ads,8032,39,38.726288,193.0,0.4855577689243028,0.9929817435897436
11,Google Ads,9640,40,42.937727,209.0,0.4149377593360996,1.073443175
12,Google Ads,9435,51,48.099818,220.0,0.5405405405405406,0.9431336862745098
13,Google Ads,8616,50,42.257504,190.0,0.5803156917363045,0.8451500799999999
14,Google Ads,9111,41,41.74619,197.0,0.45000548787180333,1.0181997560975609
15,Google Ads,8331,42,49.776025,229.0,0.5041411595246669,1.1851434523809523
16,Google Ads,7403,48,41.556053,195.0,0.6483857895447791,0.8657511041666667
17,Google Ads,8265,56,42.23745,197.0,0.677555958862674,0.7542401785714287
18,Google Ads,9854,60,42.793715,241.0,0.6088897909478385,0.7132285833333333
19,Google Ads,9211,53,32.158381,213.0,0.5753989794810552,0.6067619056603774
20,Google Ads,7896,39,27.935141,182.0,0.4939209726443769,0.7162856666666667
21,Google Ads,6198,21,18.785849,112.0,0.3388189738625363,0.894564238095238
22,Google Ads,3776,10,8.818056,53.0,0.26483050847457623,0.8818056000000001
23,Google Ads,981,2,2.313454,17.0,0.20387359836901123,1.156727
0,Google Ads,1982,6,7.621476,42.0,0.30272452068617556,1.270246
1,Google Ads,1309,7,3.404241,14.0,0.53475935828877,0.4863201428571428
2,Google Ads,871,1,2.189908,20.0,0.1148105625717566,2.189908
3,Google Ads,787,1,2.209117,15.0,0.12706480304955528,2.209117
4,Google Ads,658,3,2.248397,20.0,0.4559270516717325,0.7494656666666667
5,Google Ads,713,3,2.745755,12.0,0.42075736325385693,0.9152516666666667
6,Google Ads,1286,3,6.692036,29.0,0.23328149300155523,2.2306786666666665
7,Google Ads,3527,12,17.578694,102.0,0.3402324922030054,1.4648911666666666
8,Google Ads,6158,24,22.96017,141.0,0.3897369275738876,0.9566737500000001
9,Google Ads,7955,43,40.247849,208.0,0.5405405405405406,0.935996488372093
10,Google Ads,9603,59,41.296263,229.0,0.6143913360408206,0.6999366610169492
11,Google Ads,8586,62,37.186859,210.0,0.7221057535522944,0.5997880483870968
12,Google Ads,8030,84,36.161191,193.0,1.046077210460772,0.43049036904761906
13,Google Ads,7761,70,33.433695,194.0,0.9019456255637159,0.4776242142857143
14,Google Ads,7709,61,34.829318,197.0,0.7912829160721234,0.5709724262295082
15,Google Ads,7138,60,28.469536,153.0,0.8405715886803026,0.4744922666666667
16,Google Ads,8369,71,35.86601,189.0,0.8483689807623371,0.5051550704225353
17,Google Ads,9472,53,36.364197,201.0,0.559543918918919,0.6861169245283019
18,Google Ads,9780,61,35.026515,214.0,0.623721881390593,0.5742051639344263
19,Google Ads,10525,59,42.16532,217.0,0.5605700712589073,0.7146664406779661
20,Google Ads,8651,29,26.324592,167.0,0.33522136169228994,0.9077445517241379
21,Google Ads,6869,20,19.220299,150.0,0.29116319697190274,0.96101495
22,Google Ads,5499,14,13.98741,119.0,0.2545917439534461,0.9991007142857143
23,Google Ads,4015,10,9.082328,87.0,0.24906600249066002,0.9082328000000001
0,Google Ads,858,0,4.043557,8.0,0.0,0.0
1,Google Ads,641,0,2.592007,3.0,0.0,0.0
2,Google Ads,481,0,2.093899,2.0,0.0,0.0
3,Google Ads,349,0,1.587103,2.0,0.0,0.0
4,Google Ads,233,0,0.965068,2.0,0.0,0.0
5,Google Ads,211,0,0.858278,1.0,0.0,0.0
6,Google Ads,301,0,1.792043,2.0,0.0,0.0
7,Google Ads,507,0,2.338036,2.0,0.0,0.0
8,Google Ads,842,0,4.152321,6.0,0.0,0.0
9,Google Ads,1085,1,5.148214,8.0,0.09216589861751152,5.148214
10,Google Ads,1244,1,5.373886,6.0,0.08038585209003216,5.373886
11,Google Ads,1526,4,6.637847,7.0,0.2621231979030144,1.65946175
12,Google Ads,1992,4,8.89558,13.0,0.2008032128514056,2.223895
13,Google Ads,2386,3,10.10189,18.0,0.12573344509639564,3.3672966666666664
14,Google Ads,2401,6,9.599224,11.0,0.24989587671803418,1.5998706666666667
15,Google Ads,2114,5,9.293827,13.0,0.23651844843897823,1.8587654
16,Google Ads,2511,3,10.75706,13.0,0.11947431302270012,3.5856866666666662
17,Google Ads,2332,4,10.475349,13.0,0.17152658662092624,2.61883725
18,Google Ads,2048,6,9.338567,15.0,0.29296875,1.5564278333333332
19,Google Ads,2892,9,12.39945,17.0,0.3112033195020747,1.3777166666666667
20,Google Ads,2981,9,11.44058,15.0,0.30191211003019125,1.2711755555555557
21,Google Ads,2474,7,10.616979,11.0,0.28294260307194824,1.5167112857142857
22,Google Ads,2350,9,9.905129,17.0,0.3829787234042553,1.1005698888888888
23,Google Ads,940,1,4.57356,3.0,0.10638297872340426,4.57356
0,Google Ads,773,0,2.95317,4.0,0.0,0.0
1,Google Ads,610,0,2.370837,5.0,0.0,0.0
2,Google Ads,444,1,2.109008,1.0,0.22522522522522523,2.109008
3,Google Ads,317,2,6.773243,4.0,0.6309148264984227,3.3866215
4,Google Ads,198,0,0.923507,1.0,0.0,0.0
5,Google Ads,208,0,0.846717,5.0,0.0,0.0
6,Google Ads,409,2,2.306167,5.0,0.4889975550122249,1.1530835
7,Google Ads,660,1,2.593483,4.0,0.15151515151515152,2.593483
8,Google Ads,835,1,4.114962,10.0,0.11976047904191617,4.114962
9,Google Ads,1055,4,4.957003,7.0,0.37914691943127965,1.23925075
10,Google Ads,1267,1,5.117012,8.0,0.07892659826361484,5.117012
11,Google Ads,1577,1,7.209989,13.0,0.06341154090044387,7.209989
12,Google Ads,2018,6,8.85628,9.0,0.29732408325074333,1.4760466666666667
13,Google Ads,1775,4,7.351434,13.0,0.22535211267605634,1.8378585
14,Google Ads,1983,2,8.755421,11.0,0.10085728693898136,4.3777105
15,Google Ads,2049,3,8.625811,18.0,0.14641288433382138,2.8752703333333334
16,Google Ads,2176,1,9.855815,20.0,0.04595588235294117,9.855815
17,Google Ads,2388,2,10.795449,8.0,0.08375209380234507,5.3977245
18,Google Ads,2786,7,13.008552,10.0,0.25125628140703515,1.8583645714285715
19,Google Ads,3201,5,13.697259,21.0,0.1562011871290222,2.7394518000000003
20,Google Ads,2980,10,11.773182,12.0,0.33557046979865773,1.1773182
21,Google Ads,2404,4,9.41767,18.0,0.16638935108153077,2.3544175
22,Google Ads,2090,4,8.237405,16.0,0.19138755980861244,2.05935125
23,Google Ads,637,1,2.301117,7.0,0.15698587127158556,2.301117
0,Google Ads,741,1,2.647939,5.0,0.1349527665317139,2.647939
1,Google Ads,588,0,2.672492,7.0,0.0,0.0
2,Google Ads,418,0,1.979198,4.0,0.0,0.0
3,Google Ads,327,1,1.596405,3.0,0.3058103975535168,1.596405
4,Google Ads,260,1,1.200059,0.0,0.38461538461538464,1.200059
5,Google Ads,295,1,1.666325,1.0,0.3389830508474576,1.666325
6,Google Ads,493,1,3.242689,4.0,0.2028397565922921,3.242689
7,Google Ads,768,1,3.756563,4.0,0.13020833333333331,3.756563
8,Google Ads,923,0,4.179695,5.0,0.0,0.0
9,Google Ads,1062,0,4.205852,5.0,0.0,0.0
10,Google Ads,850,1,3.782084,3.0,0.1176470588235294,3.782084
11,Google Ads,1152,3,5.028718,3.0,0.26041666666666663,1.6762393333333332
12,Google Ads,1385,0,6.359227,10.0,0.0,0.0
13,Google Ads,1217,2,5.219161,8.0,0.16433853738701726,2.6095805
14,Google Ads,1284,0,5.486084,5.0,0.0,0.0
15,Google Ads,1285,5,5.941706,11.0,0.38910505836575876,1.1883412
16,Google Ads,1957,2,9.78689,7.0,0.1021972406745018,4.893445
17,Google Ads,1667,2,7.901613,10.0,0.11997600479904018,3.9508065
18,Google Ads,1899,5,8.975274,10.0,0.2632964718272775,1.7950548000000002
19,Google Ads,1846,3,8.325434,9.0,0.16251354279523295,2.7751446666666664
20,Google Ads,2193,8,10.174359,13.0,0.364797081623347,1.271794875
21,Google Ads,1979,4,8.647386,4.0,0.202122283981809,2.1618465
22,Google Ads,2093,5,8.762585,7.0,0.23889154323936934,1.7525169999999999
23,Google Ads,811,1,3.367914,5.0,0.12330456226880394,3.367914
0,Google Ads,1044,3,4.679447,8.0,0.28735632183908044,1.5598156666666665
1,Google Ads,451,0,2.161299,5.0,0.0,0.0
2,Google Ads,263,0,1.121532,2.0,0.0,0.0
3,Google Ads,163,0,0.691478,2.0,0.0,0.0
4,Google Ads,141,0,0.66856,1.0,0.0,0.0
5,Google Ads,212,1,0.904697,1.0,0.4716981132075472,0.904697
6,Google Ads,492,1,2.322981,3.0,0.20325203252032523,2.322981
