campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,gender,shopping
ALC - DINOS,120247009600330260,OUTCOME_AWARENESS,2026-04-01,8403,1331,6.313298,57,0.678329,0.212634,1.442356,12.120118,31.0,0,0.390972,3.0,0,4.040039,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1457.0,0,0.008319,1.0,0,0,1457.0,0,0.008319,0,0,0,0.0,0,0,0.0,0,0,1866.0,1131.0,795.0,627.0,,,,30.0,unknown,GS
ALC - Candlelight,120247551389570260,OUTCOME_AWARENESS,2026-04-01,135274,100000,1.35274,136,0.100537,1.222721,1.229283,166.29,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6863.0,0,0.02423,31.0,0,0,6864.0,0,0.024226,0,0,0,0.0,0,0,0.0,0,0,8562.0,3490.0,1885.0,1255.0,,,,0.0,female,GS
ALC - Candlelight,120247551389570260,OUTCOME_AWARENESS,2026-04-01,139062,99741,1.394231,88,0.063281,1.964432,1.243115,172.87,1.0,0,172.87,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7528.0,0,0.022964,25.0,0,0,7528.0,0,0.022964,0,0,0,0.0,0,0,0.0,0,0,9618.0,3798.0,1989.0,1335.0,,,,0.0,male,GS
ALC - Candlelight,120247551389570260,OUTCOME_AWARENESS,2026-04-01,8282,873,9.486827,27,0.326008,0.37963,1.237624,10.25,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1107.0,0,0.009259,0.0,0,0,1107.0,0,0.009259,0,0,0,0.0,0,0,0.0,0,0,1303.0,717.0,499.0,351.0,,,,0.0,unknown,GS
ALC - LOOKS OUTONO,120247552534330260,OUTCOME_AWARENESS,2026-04-01,36297,24524,1.48006,14,0.038571,3.547415,1.368262,49.66381,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1471.0,0,0.033762,9.0,0,0,1471.0,0,0.033762,0,0,0,0.0,0,0,0.0,0,0,103.0,52.0,40.0,11.0,,,,0.0,female,GS
ALC - LOOKS OUTONO,120247552534330260,OUTCOME_AWARENESS,2026-04-01,21793,15753,1.383419,9,0.041298,3.374024,1.393393,30.366215,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,882.0,0,0.034429,4.0,0,0,882.0,0,0.034429,0,0,0,0.0,0,0,0.0,0,0,38.0,11.0,8.0,5.0,,,,0.0,male,GS
ALC - LOOKS OUTONO,120247552534330260,OUTCOME_AWARENESS,2026-04-01,203,149,1.362416,0,0.0,0.0,0.985099,0.199975,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,0.01818,0.0,0,0,11.0,0,0.01818,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,GS
ALC - DIABO VESTE PRADA,120247980664870260,OUTCOME_AWARENESS,2026-04-01,51540,37003,1.39286,125,0.24253,0.623476,1.512116,77.934459,83.0,0,0.938969,54.0,0,1.443231,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2037.0,0,0.038259,20.0,0,0,2037.0,0,0.038259,0,0,0,0.0,0,0,0.0,0,0,1047.0,574.0,222.0,98.0,,,,83.0,female,GS
ALC - DIABO VESTE PRADA,120247980664870260,OUTCOME_AWARENESS,2026-04-01,41462,31294,1.324919,87,0.209831,0.713398,1.496927,62.065587,56.0,0,1.108314,31.0,0,2.002116,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1955.0,0,0.031747,9.0,0,0,1955.0,0,0.031747,0,0,0,0.0,0,0,0.0,0,0,1011.0,471.0,194.0,85.0,,,,56.0,male,GS
ALC - DIABO VESTE PRADA,120247980664870260,OUTCOME_AWARENESS,2026-04-01,429,316,1.357595,1,0.2331,0.649954,1.515044,0.649954,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12.0,0,0.054163,0.0,0,0,12.0,0,0.054163,0,0,0,0.0,0,0,0.0,0,0,9.0,4.0,3.0,,,,,0.0,unknown,GS
ALC - PROMO MAES 26,120247981257820260,OUTCOME_AWARENESS,2026-04-01,41111,31375,1.310311,39,0.094865,1.670383,1.584611,65.144952,30.0,0,2.171498,8.0,0,8.143119,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1410.0,0,0.046202,5.0,0,0,1410.0,0,0.046202,0,0,0,0.0,0,0,0.0,0,0,489.0,236.0,73.0,49.0,,,,30.0,female,GS
ALC - PROMO MAES 26,120247981257820260,OUTCOME_AWARENESS,2026-04-01,39577,31238,1.266951,33,0.083382,1.918336,1.599543,63.305094,27.0,0,2.344633,7.0,0,9.043585,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1403.0,0,0.045121,7.0,0,0,1403.0,0,0.045121,0,0,0,0.0,0,0,0.0,0,0,617.0,266.0,115.0,75.0,,,,27.0,male,GS
ALC - PROMO MAES 26,120247981257820260,OUTCOME_AWARENESS,2026-04-01,351,262,1.339695,1,0.2849,0.589954,1.680781,0.589954,1.0,0,0.589954,1.0,0,0.589954,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,0.098326,0.0,0,0,6.0,0,0.098326,0,0,0,0.0,0,0,0.0,0,0,4.0,1.0,,,,,,1.0,unknown,GS
TRAF - PROMO MAES 26,120247999952910260,LINK_CLICKS,2026-04-01,10286,7418,1.386627,340,3.305464,0.286147,9.458487,97.29,320.0,0,0.304031,180.0,0,0.5405,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2008.0,0,0.048451,32.0,0,0,2008.0,0,0.048451,0,0,0,0.0,0,0,0.0,0,0,598.0,312.0,140.0,91.0,,,,320.0,female,GS
TRAF - PROMO MAES 26,120247999952910260,LINK_CLICKS,2026-04-01,4459,3489,1.278017,117,2.623907,0.258547,6.784032,30.25,109.0,0,0.277523,62.0,0,0.487903,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,504.0,0,0.06002,5.0,0,0,504.0,0,0.06002,0,0,0,0.0,0,0,0.0,0,0,135.0,83.0,27.0,22.0,,,,109.0,male,GS
TRAF - PROMO MAES 26,120247999952910260,LINK_CLICKS,2026-04-01,63,48,1.3125,3,4.761905,0.163333,7.777778,0.49,3.0,0,0.163333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,0.054444,0.0,0,0,9.0,0,0.054444,0,0,0,0.0,0,0,0.0,0,0,5.0,4.0,2.0,2.0,,,,3.0,unknown,GS
ALC - CINEMA,120248115202810260,OUTCOME_AWARENESS,2026-04-01,11117,10409,1.068018,7,0.062967,2.498526,1.573237,17.489679,7.0,0,2.498526,6.0,0,2.914946,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,466.0,0,0.037532,5.0,0,0,466.0,0,0.037532,0,0,0,0.0,0,0,0.0,0,0,9.0,4.0,1.0,1.0,,,,7.0,female,GS
ALC - CINEMA,120248115202810260,OUTCOME_AWARENESS,2026-04-01,10257,9566,1.072235,12,0.116993,1.355034,1.585298,16.260404,11.0,0,1.478219,5.0,0,3.252081,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,542.0,0,0.030001,2.0,0,0,542.0,0,0.030001,0,0,0,0.0,0,0,0.0,0,0,17.0,7.0,4.0,2.0,,,,11.0,male,GS
ALC - CINEMA,120248115202810260,OUTCOME_AWARENESS,2026-04-01,108,101,1.069307,0,0.0,0.0,1.295532,0.139917,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,0.027983,0.0,0,0,5.0,0,0.027983,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,GS
ALC - DINOS,120247009600330260,OUTCOME_AWARENESS,2026-05-01,35402,32498,1.089359,127,0.358737,0.389843,1.398509,49.51,33.0,0,1.500303,26.0,0,1.904231,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2463.0,0,0.020102,20.0,0,0,2464.0,0,0.020093,0,0,0,0.0,0,0,0.0,0,0,4103.0,1705.0,1039.0,716.0,,,,33.0,female,GS
ALC - DINOS,120247009600330260,OUTCOME_AWARENESS,2026-05-01,40132,36793,1.090751,95,0.236719,0.575895,1.363251,54.71,26.0,0,2.104231,15.0,0,3.647333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3173.0,0,0.017242,19.0,0,0,3173.0,0,0.017242,0,0,0,0.0,0,0,0.0,0,0,5555.0,2121.0,1153.0,749.0,,,,25.0,male,GS
ALC - DINOS,120247009600330260,OUTCOME_AWARENESS,2026-05-01,1505,252,5.972222,19,1.262458,0.102105,1.289037,1.94,10.0,0,0.194,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,279.0,0,0.006953,0.0,0,0,279.0,0,0.006953,0,0,0,0.0,0,0,0.0,0,0,345.0,235.0,171.0,125.0,,,,10.0,unknown,GS
ALC - LOOKS OUTONO,120247552534330260,OUTCOME_AWARENESS,2026-05-01,7720,7415,1.041133,5,0.064767,2.216,1.435233,11.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,253.0,0,0.043794,2.0,0,0,253.0,0,0.043794,0,0,0,0.0,0,0,0.0,0,0,18.0,12.0,9.0,3.0,,,,0.0,female,GS
ALC - LOOKS OUTONO,120247552534330260,OUTCOME_AWARENESS,2026-05-01,4564,4494,1.015576,1,0.021911,6.48,1.419807,6.48,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,169.0,0,0.038343,0.0,0,0,169.0,0,0.038343,0,0,0,0.0,0,0,0.0,0,0,2.0,1.0,,,,,,0.0,male,GS
ALC - LOOKS OUTONO,120247552534330260,OUTCOME_AWARENESS,2026-05-01,45,43,1.046512,0,0.0,0.0,1.777778,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.02,0.0,0,0,4.0,0,0.02,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,GS
ALC - DIABO VESTE PRADA,120247980664870260,OUTCOME_AWARENESS,2026-05-01,33392,30308,1.101755,63,0.188668,0.716825,1.35242,45.16,46.0,0,0.981739,30.0,0,1.505333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1864.0,0,0.024227,21.0,0,0,1864.0,0,0.024227,0,0,0,0.0,0,0,0.0,0,0,926.0,473.0,194.0,74.0,,,,46.0,female,GS
ALC - DIABO VESTE PRADA,120247980664870260,OUTCOME_AWARENESS,2026-05-01,26930,25782,1.044527,68,0.252507,0.536029,1.353509,36.45,41.0,0,0.889024,24.0,0,1.51875,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1565.0,0,0.023291,8.0,0,0,1565.0,0,0.023291,0,0,0,0.0,0,0,0.0,0,0,717.0,345.0,139.0,60.0,,,,41.0,male,GS
ALC - DIABO VESTE PRADA,120247980664870260,OUTCOME_AWARENESS,2026-05-01,250,230,1.086957,0,0.0,0.0,1.48,0.37,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,0.028462,0.0,0,0,13.0,0,0.028462,0,0,0,0.0,0,0,0.0,0,0,8.0,4.0,2.0,1.0,,,,0.0,unknown,GS
ALC - PROMO MAES 26,120247981257820260,OUTCOME_AWARENESS,2026-05-01,27864,26224,1.062538,35,0.12561,1.107143,1.390683,38.75,25.0,0,1.55,11.0,0,3.522727,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1212.0,0,0.031972,6.0,0,0,1212.0,0,0.031972,0,0,0,0.0,0,0,0.0,0,0,287.0,154.0,40.0,28.0,,,,25.0,female,GS
ALC - PROMO MAES 26,120247981257820260,OUTCOME_AWARENESS,2026-05-01,26456,25509,1.037124,15,0.056698,2.48,1.406108,37.2,10.0,0,3.72,4.0,0,9.3,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1216.0,0,0.030592,2.0,0,0,1216.0,0,0.030592,0,0,0,0.0,0,0,0.0,0,0,304.0,131.0,47.0,32.0,,,,10.0,male,GS
ALC - PROMO MAES 26,120247981257820260,OUTCOME_AWARENESS,2026-05-01,196,191,1.026178,0,0.0,0.0,1.428571,0.28,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,0.02,0.0,0,0,14.0,0,0.02,0,0,0,0.0,0,0,0.0,0,0,4.0,,,,,,,0.0,unknown,GS
TRAF - PROMO MAES 26,120247999952910260,LINK_CLICKS,2026-05-01,5107,4206,1.214218,158,3.093793,0.294241,9.103192,46.49,151.0,0,0.307881,78.0,0,0.596026,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1411.0,0,0.032948,19.0,0,0,1411.0,0,0.032948,0,0,0,0.0,0,0,0.0,0,0,477.0,341.0,91.0,61.0,,,,151.0,female,GS
TRAF - PROMO MAES 26,120247999952910260,LINK_CLICKS,2026-05-01,3777,3122,1.209801,128,3.388933,0.226484,7.675404,28.99,126.0,0,0.230079,73.0,0,0.397123,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,888.0,0,0.032646,10.0,0,0,888.0,0,0.032646,0,0,0,0.0,0,0,0.0,0,0,236.0,220.0,55.0,39.0,,,,126.0,male,GS
TRAF - PROMO MAES 26,120247999952910260,LINK_CLICKS,2026-05-01,28,24,1.166667,2,7.142857,0.115,8.214286,0.23,2.0,0,0.115,2.0,0,0.115,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,0.020909,1.0,0,0,11.0,0,0.020909,0,0,0,0.0,0,0,0.0,0,0,1.0,,,,,,,2.0,unknown,GS
ALC - CINEMA,120248115202810260,OUTCOME_AWARENESS,2026-05-01,19113,17205,1.110898,19,0.099409,1.371053,1.362947,26.05,15.0,0,1.736667,9.0,0,2.894444,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,777.0,0,0.033526,5.0,0,0,777.0,0,0.033526,0,0,0,0.0,0,0,0.0,0,0,17.0,8.0,5.0,3.0,,,,15.0,female,GS
ALC - CINEMA,120248115202810260,OUTCOME_AWARENESS,2026-05-01,16121,14654,1.100109,18,0.111656,1.228889,1.372123,22.12,17.0,0,1.301176,9.0,0,2.457778,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,767.0,0,0.02884,6.0,0,0,767.0,0,0.02884,0,0,0,0.0,0,0,0.0,0,0,23.0,5.0,3.0,,,,,17.0,male,GS
ALC - CINEMA,120248115202810260,OUTCOME_AWARENESS,2026-05-01,153,134,1.141791,0,0.0,0.0,1.372549,0.21,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.02625,0.0,0,0,8.0,0,0.02625,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,GS
ALC - Gifcard,120231989380800225,OUTCOME_AWARENESS,2025-11-04,19815,18702,1.059512,17,0.085794,1.712353,1.469089,29.11,17.0,0,1.712353,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,346.0,0,0.084133,0.0,0,0,346.0,0,0.084133,0,0,0,0.0,0,0,0.0,0,0,116.0,85.0,8.0,4.0,,,,17.0,female,NS
ALC - Gifcard,120231989380800225,OUTCOME_AWARENESS,2025-11-04,16290,15556,1.047184,20,0.122775,1.2105,1.486188,24.21,18.0,0,1.345,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,361.0,0,0.067064,1.0,0,0,361.0,0,0.067064,0,0,0,0.0,0,0,0.0,0,0,128.0,68.0,11.0,6.0,,,,18.0,male,NS
ALC - Gifcard,120231989380800225,OUTCOME_AWARENESS,2025-11-04,146,134,1.089552,0,0.0,0.0,1.232877,0.18,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.09,0.0,0,0,2.0,0,0.09,0,0,0,0.0,0,0,0.0,0,0,1.0,,,,,,,0.0,unknown,NS
TRAF- Giftcard,120231989566400225,LINK_CLICKS,2025-11-04,10756,7893,1.362726,106,0.985496,0.369528,3.641688,39.17,101.0,0,0.387822,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,742.0,0,0.05279,3.0,0,0,742.0,0,0.05279,0,0,0,0.0,0,0,0.0,0,0,225.0,180.0,93.0,67.0,,,,101.0,female,NS
TRAF- Giftcard,120231989566400225,LINK_CLICKS,2025-11-04,6086,4820,1.262656,75,1.232337,0.3176,3.913901,23.82,75.0,0,0.3176,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,493.0,0,0.048316,0.0,0,0,493.0,0,0.048316,0,0,0,0.0,0,0,0.0,0,0,142.0,114.0,50.0,29.0,,,,75.0,male,NS
TRAF- Giftcard,120231989566400225,LINK_CLICKS,2025-11-04,94,71,1.323944,2,2.12766,0.185,3.93617,0.37,2.0,0,0.185,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.04625,0.0,0,0,8.0,0,0.04625,0,0,0,0.0,0,0,0.0,0,0,1.0,2.0,,,,,,2.0,unknown,NS
ALC - Inauguração Ritmi,120231990939630225,OUTCOME_AWARENESS,2025-11-04,61717,40674,1.517358,33,0.05347,3.047879,1.629697,100.58,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2043.0,0,0.049232,5.0,0,0,2043.0,0,0.049232,0,0,0,0.0,0,0,0.0,0,0,290.0,54.0,29.0,15.0,,,,0.0,female,NS
ALC - Inauguração Ritmi,120231990939630225,OUTCOME_AWARENESS,2025-11-04,40621,27478,1.47831,23,0.056621,2.906087,1.645454,66.84,1.0,0,66.84,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1646.0,0,0.040608,5.0,0,0,1646.0,0,0.040608,0,0,0,0.0,0,0,0.0,0,0,162.0,31.0,15.0,8.0,,,,0.0,male,NS
ALC - Inauguração Ritmi,120231990939630225,OUTCOME_AWARENESS,2025-11-04,373,263,1.418251,0,0.0,0.0,1.394102,0.52,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,0.047273,0.0,0,0,11.0,0,0.047273,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,NS
ALC - Loja Crocs,120232410145660225,OUTCOME_AWARENESS,2025-11-04,73822,48308,1.528153,117,0.158489,1.101026,1.745008,128.82,63.0,0,2.044762,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1655.0,0,0.077837,8.0,0,0,1655.0,0,0.077837,0,0,0,0.0,0,0,0.0,0,0,703.0,355.0,129.0,95.0,,,,32.0,female,NS
ALC - Loja Crocs,120232410145660225,OUTCOME_AWARENESS,2025-11-04,70065,43933,1.594815,63,0.089917,1.968571,1.770071,124.02,43.0,0,2.884186,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1355.0,0,0.091528,6.0,0,0,1355.0,0,0.091528,0,0,0,0.0,0,0,0.0,0,0,475.0,221.0,90.0,58.0,,,,22.0,male,NS
ALC - Loja Crocs,120232410145660225,OUTCOME_AWARENESS,2025-11-04,541,373,1.450402,1,0.184843,1.01,1.866913,1.01,1.0,0,1.01,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15.0,0,0.067333,0.0,0,0,15.0,0,0.067333,0,0,0,0.0,0,0,0.0,0,0,5.0,3.0,3.0,2.0,,,,0.0,unknown,NS
ENG - pratos brasileiros cheios de sabor,120232410340560225,OUTCOME_ENGAGEMENT,2025-11-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,female,NS
ALC - Chilli Beans,120233141162840225,OUTCOME_AWARENESS,2025-11-04,32607,22487,1.450038,34,0.104272,1.593824,1.661913,54.19,28.0,0,1.935357,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1244.0,0,0.043561,1.0,0,0,1244.0,0,0.043561,0,0,0,0.0,0,0,0.0,0,0,317.0,50.0,31.0,17.0,,,,10.0,female,NS
ALC - Chilli Beans,120233141162840225,OUTCOME_AWARENESS,2025-11-04,24981,16951,1.473718,26,0.104079,1.590385,1.655258,41.35,21.0,0,1.969048,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1203.0,0,0.034372,3.0,0,0,1203.0,0,0.034372,0,0,0,0.0,0,0,0.0,0,0,277.0,69.0,42.0,29.0,,,,13.0,male,NS
ALC - Chilli Beans,120233141162840225,OUTCOME_AWARENESS,2025-11-04,203,144,1.409722,0,0.0,0.0,1.773399,0.36,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,0.04,0.0,0,0,9.0,0,0.04,0,0,0,0.0,0,0,0.0,0,0,2.0,1.0,,,,,,0.0,unknown,NS
ALC - Avatim,120233142672850225,OUTCOME_AWARENESS,2025-11-04,81706,38496,2.122454,33,0.040389,3.965758,1.601718,130.87,1.0,0,130.87,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3957.0,0,0.033073,12.0,0,0,3957.0,0,0.033073,0,0,0,0.0,0,0,0.0,0,0,173.0,71.0,46.0,30.0,,,,1.0,female,NS
ALC - Avatim,120233142672850225,OUTCOME_AWARENESS,2025-11-04,59089,28010,2.109568,26,0.044001,3.548846,1.561543,92.27,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2562.0,0,0.036015,6.0,0,0,2562.0,0,0.036015,0,0,0,0.0,0,0,0.0,0,0,104.0,27.0,16.0,12.0,,,,0.0,male,NS
ALC - Avatim,120233142672850225,OUTCOME_AWARENESS,2025-11-04,571,306,1.866013,0,0.0,0.0,1.120841,0.64,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23.0,0,0.027826,0.0,0,0,23.0,0,0.027826,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,NS
ALC - Chegada Papai Noel - Natal 2025,120233915772800225,OUTCOME_AWARENESS,2025-11-04,76219,59013,1.291563,123,0.161377,0.995041,1.605768,122.39,72.0,0,1.699861,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2215.0,0,0.055255,13.0,0,0,2215.0,0,0.055255,0,0,0,0.0,0,0,0.0,0,0,2038.0,960.0,633.0,495.0,,,,46.0,female,NS
ALC - Chegada Papai Noel - Natal 2025,120233915772800225,OUTCOME_AWARENESS,2025-11-04,62833,49018,1.281835,66,0.10504,1.55697,1.635446,102.76,49.0,0,2.097143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1401.0,0,0.073348,1.0,0,0,1401.0,0,0.073348,0,0,0,0.0,0,0,0.0,0,0,1427.0,578.0,388.0,300.0,,,,39.0,male,NS
ALC - Chegada Papai Noel - Natal 2025,120233915772800225,OUTCOME_AWARENESS,2025-11-04,537,422,1.272512,0,0.0,0.0,1.620112,0.87,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.048333,0.0,0,0,18.0,0,0.048333,0,0,0,0.0,0,0,0.0,0,0,20.0,10.0,5.0,2.0,,,,0.0,unknown,NS
ALC - Casas Maria,120234507323040225,OUTCOME_AWARENESS,2025-11-04,74696,30527,2.446883,108,0.144586,1.161019,1.678671,125.39,67.0,0,1.871493,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3333.0,0,0.037621,8.0,0,0,3333.0,0,0.037621,0,0,0,0.0,0,0,0.0,0,0,351.0,103.0,45.0,28.0,,,,33.0,female,NS
ALC - Casas Maria,120234507323040225,OUTCOME_AWARENESS,2025-11-04,51295,21574,2.37763,59,0.115021,1.462712,1.682425,86.3,42.0,0,2.054762,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2173.0,0,0.039715,5.0,0,0,2173.0,0,0.039715,0,0,0,0.0,0,0,0.0,0,0,198.0,68.0,40.0,23.0,,,,29.0,male,NS
ALC - Casas Maria,120234507323040225,OUTCOME_AWARENESS,2025-11-04,420,214,1.962617,0,0.0,0.0,1.47619,0.62,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,0.044286,1.0,0,0,14.0,0,0.044286,0,0,0,0.0,0,0,0.0,0,0,1.0,,,,,,,0.0,unknown,NS
ALC - LAS LEÑAS,120234507357940225,OUTCOME_AWARENESS,2025-11-04,66591,28740,2.317015,71,0.106621,1.531972,1.633404,108.77,51.0,0,2.132745,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3694.0,0,0.029445,12.0,0,0,3694.0,0,0.029445,0,0,0,0.0,0,0,0.0,0,0,4209.0,1326.0,804.0,593.0,,,,32.0,female,NS
ALC - LAS LEÑAS,120234507357940225,OUTCOME_AWARENESS,2025-11-04,63781,27758,2.297752,53,0.083097,1.925849,1.60032,102.07,40.0,0,2.55175,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3537.0,0,0.028858,13.0,0,0,3537.0,0,0.028858,0,0,0,0.0,0,0,0.0,0,0,4032.0,1252.0,726.0,544.0,,,,28.0,male,NS
