campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,hourly_stats_aggregated_by_advertiser_time_zone,shopping
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-05,25314,0,0.0,32,0.126412,1.011875,1.279134,32.38,24.0,0,1.349167,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1045.0,0,0.030986,5.0,0,0,1045.0,0,0.030986,0,0,0,0.0,0,0,0.0,0,0,,,,24.0,15:00:00 - 15:59:59,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-05,21574,0,0.0,23,0.10661,1.159565,1.23621,26.67,9.0,0,2.963333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1269.0,0,0.021017,1.0,0,0,1269.0,0,0.021017,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-05,18041,0,0.0,32,0.177374,0.728438,1.292057,23.31,22.0,0,1.059545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,796.0,0,0.029284,2.0,0,0,796.0,0,0.029284,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-05,7223,0,0.0,15,0.20767,0.587333,1.219715,8.81,11.0,0,0.800909,6.0,0,1.468333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,0,0.400455,0.0,0,0,22.0,0,0.400455,0,0,0,0.0,0,0,0.0,0,0,,,,11.0,15:00:00 - 15:59:59,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-05,14079,0,0.0,13,0.092336,1.303077,1.20321,16.94,8.0,0,2.1175,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,2.1175,0.0,0,0,8.0,0,2.1175,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - Blokinho do Rosa 2025,120238216427400225,OUTCOME_AWARENESS,2026-02-05,3373,0,0.0,5,0.148236,0.952,1.411207,4.76,4.0,0,1.19,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,187.0,0,0.025455,0.0,0,0,187.0,0,0.025455,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - Carnapet,120238497176350225,OUTCOME_AWARENESS,2026-02-05,3899,0,0.0,1,0.025648,5.47,1.402924,5.47,1.0,0,5.47,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,136.0,0,0.040221,1.0,0,0,136.0,0,0.040221,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-05,6365,0,0.0,5,0.078555,1.564,1.228594,7.82,4.0,0,1.955,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,407.0,0,0.019214,1.0,0,0,407.0,0,0.019214,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-05,11321,0,0.0,17,0.150163,0.807059,1.211907,13.72,11.0,0,1.247273,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21.0,0,0.653333,0.0,0,0,21.0,0,0.653333,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - Exposição Beatles,120239046320590225,OUTCOME_AWARENESS,2026-02-05,6790,0,0.0,6,0.088365,1.308333,1.156112,7.85,5.0,0,1.57,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,267.0,0,0.029401,1.0,0,0,267.0,0,0.029401,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - CAPIVALLEY,120239368933820225,OUTCOME_AWARENESS,2026-02-05,11640,0,0.0,12,0.103093,1.446667,1.491409,17.36,2.0,0,8.68,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,707.0,0,0.024554,3.0,0,0,707.0,0,0.024554,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,15:00:00 - 15:59:59,NS
ALC - Exposição Beatles,120239046320590225,OUTCOME_AWARENESS,2026-03-01,9476,0,0.0,9,0.094977,1.188889,1.129168,10.7,6.0,0,1.783333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,418.0,0,0.025598,2.0,0,0,418.0,0,0.025598,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - CAPIVALLEY,120239368933820225,OUTCOME_AWARENESS,2026-03-01,53711,0,0.0,68,0.126603,1.0525,1.332502,71.57,6.0,0,11.928333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2443.0,0,0.029296,9.0,0,0,2443.0,0,0.029296,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,15:00:00 - 15:59:59,NS
ALC - MISS CRICIUMA,120239593181160225,OUTCOME_AWARENESS,2026-03-01,66928,0,0.0,103,0.153897,0.971456,1.495039,100.06,86.0,0,1.163488,47.0,0,2.128936,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,89.0,0,1.12427,2.0,0,0,89.0,0,1.12427,0,0,0,0.0,0,0,0.0,0,0,,,,86.0,15:00:00 - 15:59:59,NS
ALC - Páscoa,120239593258100225,OUTCOME_AWARENESS,2026-03-01,124392,0,0.0,95,0.076371,1.870947,1.42887,177.74,47.0,0,3.781702,19.0,0,9.354737,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3550.0,0,0.050068,20.0,0,0,3550.0,0,0.050068,0,0,0,0.0,0,0,0.0,0,0,,,,44.0,15:00:00 - 15:59:59,NS
ALC - MUSICAL O ENCANTO DA NATUREZA,120239602331250225,OUTCOME_AWARENESS,2026-03-01,9746,0,0.0,24,0.246255,0.543333,1.337985,13.04,19.0,0,0.686316,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,375.0,0,0.034773,1.0,0,0,375.0,0,0.034773,0,0,0,0.0,0,0,0.0,0,0,,,,19.0,15:00:00 - 15:59:59,NS
ALC - DIA DA MULHER - PANDORA,120239707854730225,OUTCOME_AWARENESS,2026-03-01,16082,0,0.0,27,0.16789,0.841852,1.413381,22.73,22.0,0,1.033182,13.0,0,1.748462,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,633.0,0,0.035908,3.0,0,0,633.0,0,0.035908,0,0,0,0.0,0,0,0.0,0,0,,,,22.0,15:00:00 - 15:59:59,NS
ALC - Promo Iphone,120240550439900225,OUTCOME_AWARENESS,2026-03-01,21283,0,0.0,40,0.187943,0.8325,1.564629,33.3,34.0,0,0.979412,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,38.0,0,0.876316,3.0,0,0,38.0,0,0.876316,0,0,0,0.0,0,0,0.0,0,0,,,,34.0,15:00:00 - 15:59:59,NS
ALC - Heroinas do kpop,120240551545740225,OUTCOME_AWARENESS,2026-03-01,16676,0,0.0,40,0.239866,0.61775,1.48177,24.71,29.0,0,0.852069,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,35.0,0,0.706,2.0,0,0,35.0,0,0.706,0,0,0,0.0,0,0,0.0,0,0,,,,29.0,15:00:00 - 15:59:59,NS
ALC - Diversão no Nações,120240554914940225,OUTCOME_AWARENESS,2026-03-01,6949,0,0.0,16,0.230249,0.63125,1.453447,10.1,11.0,0,0.918182,7.0,0,1.442857,1.0,0,10.1,0,0,0,0,0,0,3.0,0,3.366667,0,0,0,12.0,0,0.841667,1.0,0,0,12.0,0,0.841667,0,0,0,1.0,0,0,13.0,0,0,,,,11.0,15:00:00 - 15:59:59,NS
ALC - Aniversario NS,120240906192060225,OUTCOME_AWARENESS,2026-03-01,1321,0,0.0,3,0.227101,0.553333,1.256624,1.66,1.0,0,1.66,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.83,1.0,0,0,2.0,0,0.83,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ENG - Posts,120240906696350225,OUTCOME_ENGAGEMENT,2026-03-01,1279,0,0.0,53,4.143862,0.073396,3.041439,3.89,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,618.0,0,0.006295,8.0,0,0,618.0,0,0.006295,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - Páscoa,120239593258100225,OUTCOME_AWARENESS,2026-04-01,9162,0,0.0,11,0.120061,1.017273,1.221349,11.19,7.0,0,1.598571,3.0,0,3.73,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,370.0,0,0.030243,0.0,0,0,370.0,0,0.030243,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,15:00:00 - 15:59:59,NS
ALC - Promo Iphone,120240550439900225,OUTCOME_AWARENESS,2026-04-01,61937,0,0.0,110,0.1776,0.774455,1.37543,85.19,65.0,0,1.310615,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,32.0,0,2.662188,0,0,0,2611.0,0,0.032627,12.0,0,0,2611.0,0,0.032627,0,0,0,0.0,0,0,105.0,0,0,,,,65.0,15:00:00 - 15:59:59,NS
ALC - Diversão no Nações,120240554914940225,OUTCOME_AWARENESS,2026-04-01,10312,0,0.0,17,0.164856,0.678235,1.118115,11.53,9.0,0,1.281111,7.0,0,1.647143,1.0,0,11.53,0,0,0,0,0,0,6.0,0,1.921667,0,0,0,11.0,0,1.048182,2.0,0,0,12.0,0,0.960833,0,0,0,1.0,0,0,31.0,0,0,,,,9.0,15:00:00 - 15:59:59,NS
ALC - Aniversario NS,120240906192060225,OUTCOME_AWARENESS,2026-04-01,7652,0,0.0,12,0.156822,0.655833,1.028489,7.87,7.0,0,1.124286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,1.124286,0.0,0,0,7.0,0,1.124286,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ENG - Posts,120240906696350225,OUTCOME_ENGAGEMENT,2026-04-01,2325,0,0.0,58,2.494624,0.087931,2.193548,5.1,1.0,0,5.1,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1091.0,0,0.004675,17.0,0,0,1091.0,0,0.004675,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,15:00:00 - 15:59:59,NS
TRAF - IPHONE,120241307194150225,LINK_CLICKS,2026-04-01,8775,0,0.0,125,1.424501,0.16088,2.291738,20.11,122.0,0,0.164836,36.0,0,0.558611,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,716.0,0,0.028087,1.0,0,0,716.0,0,0.028087,0,0,0,0.0,0,0,0.0,0,0,,,,122.0,15:00:00 - 15:59:59,NS
ALC - Hello Kitty,120242003338060225,OUTCOME_AWARENESS,2026-04-01,10750,0,0.0,16,0.148837,0.86125,1.28186,13.78,12.0,0,1.148333,2.0,0,6.89,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,1.06,1.0,0,0,13.0,0,1.06,0,0,0,0.0,0,0,0.0,0,0,,,,12.0,15:00:00 - 15:59:59,NS
[ALC - Encontro de Goldens e Labradores],120242004126310225,OUTCOME_AWARENESS,2026-04-01,9048,0,0.0,17,0.187887,0.719412,1.35168,12.23,15.0,0,0.815333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17.0,0,0.719412,2.0,0,0,17.0,0,0.719412,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - Hello Kitty Parade,120242004377040225,OUTCOME_AWARENESS,2026-04-01,3635,0,0.0,8,0.220083,0.645,1.419532,5.16,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,319.0,0,0.016176,3.0,0,0,320.0,0,0.016125,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - PROMO MAES 26,120242389174110225,OUTCOME_AWARENESS,2026-04-01,4495,0,0.0,7,0.155729,1.134286,1.766407,7.94,7.0,0,1.134286,2.0,0,3.97,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,1.134286,0.0,0,0,7.0,0,1.134286,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,15:00:00 - 15:59:59,NS
TRAF - PROMO MAES 26,120242389755660225,LINK_CLICKS,2026-04-01,1528,0,0.0,43,2.814136,0.152326,4.286649,6.55,42.0,0,0.155952,16.0,0,0.409375,0.0,0,0.0,0,0,0,0,0,0,3.0,0,2.183333,0,0,0,287.0,0,0.022822,5.0,0,0,287.0,0,0.022822,0,0,0,0.0,0,0,4.0,0,0,,,,42.0,15:00:00 - 15:59:59,NS
ALC - Hello Kitty Parade,120242004377040225,OUTCOME_AWARENESS,2026-05-01,2556,0,0.0,2,0.078247,1.695,1.326291,3.39,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,207.0,0,0.016377,4.0,0,0,207.0,0,0.016377,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - PROMO MAES 26,120242389174110225,OUTCOME_AWARENESS,2026-05-01,6678,0,0.0,7,0.104822,1.452857,1.522911,10.17,6.0,0,1.695,7.0,0,1.452857,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,300.0,0,0.0339,1.0,0,0,300.0,0,0.0339,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,15:00:00 - 15:59:59,NS
TRAF - PROMO MAES 26,120242389755660225,LINK_CLICKS,2026-05-01,2449,0,0.0,45,1.837485,0.212,3.895468,9.54,43.0,0,0.22186,15.0,0,0.636,0.0,0,0.0,0,0,0,0,0,0,10.0,0,0.954,0,0,0,359.0,0,0.026574,4.0,0,0,359.0,0,0.026574,0,0,0,0.0,0,0,23.0,0,0,,,,43.0,15:00:00 - 15:59:59,NS
ALC - CAMICADO DIA DAS MAES,120242802454760225,OUTCOME_AWARENESS,2026-05-01,650,0,0.0,0,0.0,0.0,1.4,0.91,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,33.0,0,0.027576,0.0,0,0,33.0,0,0.027576,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,15:00:00 - 15:59:59,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-05,51373,0,0.0,100,0.194655,0.6653,1.295038,66.53,63.0,0,1.056032,25.0,0,2.6612,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2296.0,0,0.028976,16.0,0,0,2296.0,0,0.028976,0,0,0,0.0,0,0,0.0,0,0,,,,63.0,16:00:00 - 16:59:59,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-05,29111,0,0.0,46,0.158016,0.806087,1.273745,37.08,32.0,0,1.15875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1170.0,0,0.031692,5.0,0,0,1170.0,0,0.031692,0,0,0,0.0,0,0,0.0,0,0,,,,31.0,16:00:00 - 16:59:59,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-05,25044,0,0.0,31,0.123782,0.986774,1.22145,30.59,20.0,0,1.5295,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1475.0,0,0.020739,4.0,0,0,1475.0,0,0.020739,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-05,19844,0,0.0,28,0.141101,0.901429,1.271921,25.24,17.0,0,1.484706,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,732.0,0,0.034481,2.0,0,0,732.0,0,0.034481,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-05,6776,0,0.0,11,0.162338,0.750909,1.219008,8.26,6.0,0,1.376667,3.0,0,2.753333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,0.635385,1.0,0,0,13.0,0,0.635385,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,16:00:00 - 16:59:59,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-05,14368,0,0.0,18,0.125278,0.961667,1.204761,17.31,14.0,0,1.236429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,0,1.081875,2.0,0,0,16.0,0,1.081875,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - Blokinho do Rosa 2025,120238216427400225,OUTCOME_AWARENESS,2026-02-05,5676,0,0.0,6,0.105708,1.293333,1.36716,7.76,5.0,0,1.552,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,310.0,0,0.025032,1.0,0,0,310.0,0,0.025032,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - Carnapet,120238497176350225,OUTCOME_AWARENESS,2026-02-05,3478,0,0.0,5,0.143761,0.968,1.391604,4.84,3.0,0,1.613333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,141.0,0,0.034326,1.0,0,0,141.0,0,0.034326,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-05,5936,0,0.0,3,0.050539,2.34,1.182615,7.02,3.0,0,2.34,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,365.0,0,0.019233,3.0,0,0,365.0,0,0.019233,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-05,9879,0,0.0,15,0.151837,0.786,1.193441,11.79,11.0,0,1.071818,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.655,0.0,0,0,18.0,0,0.655,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - Exposição Beatles,120239046320590225,OUTCOME_AWARENESS,2026-02-05,8958,0,0.0,11,0.122795,0.943636,1.158741,10.38,9.0,0,1.153333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,358.0,0,0.028994,1.0,0,0,358.0,0,0.028994,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - CAPIVALLEY,120239368933820225,OUTCOME_AWARENESS,2026-02-05,17035,0,0.0,22,0.129146,1.163182,1.502201,25.59,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,986.0,0,0.025953,4.0,0,0,986.0,0,0.025953,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - Exposição Beatles,120239046320590225,OUTCOME_AWARENESS,2026-03-01,9188,0,0.0,9,0.097954,1.191111,1.166739,10.72,7.0,0,1.531429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,358.0,0,0.029944,0.0,0,0,358.0,0,0.029944,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - CAPIVALLEY,120239368933820225,OUTCOME_AWARENESS,2026-03-01,56481,0,0.0,56,0.099148,1.357679,1.346116,76.03,1.0,0,76.03,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2403.0,0,0.03164,7.0,0,0,2403.0,0,0.03164,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - MISS CRICIUMA,120239593181160225,OUTCOME_AWARENESS,2026-03-01,75023,0,0.0,96,0.127961,1.251354,1.601242,120.13,83.0,0,1.447349,46.0,0,2.611522,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,88.0,0,1.365114,4.0,0,0,88.0,0,1.365114,0,0,0,0.0,0,0,0.0,0,0,,,,83.0,16:00:00 - 16:59:59,NS
ALC - Páscoa,120239593258100225,OUTCOME_AWARENESS,2026-03-01,143702,0,0.0,107,0.07446,1.904393,1.418004,203.77,58.0,0,3.513276,31.0,0,6.573226,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4184.0,0,0.048702,9.0,0,0,4184.0,0,0.048702,0,0,0,0.0,0,0,0.0,0,0,,,,56.0,16:00:00 - 16:59:59,NS
ALC - MUSICAL O ENCANTO DA NATUREZA,120239602331250225,OUTCOME_AWARENESS,2026-03-01,15326,0,0.0,28,0.182696,0.741429,1.354561,20.76,16.0,0,1.2975,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,714.0,0,0.029076,4.0,0,0,714.0,0,0.029076,0,0,0,0.0,0,0,0.0,0,0,,,,16.0,16:00:00 - 16:59:59,NS
ALC - DIA DA MULHER - PANDORA,120239707854730225,OUTCOME_AWARENESS,2026-03-01,16500,0,0.0,20,0.121212,1.1835,1.434545,23.67,16.0,0,1.479375,8.0,0,2.95875,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,663.0,0,0.035701,2.0,0,0,663.0,0,0.035701,0,0,0,0.0,0,0,0.0,0,0,,,,15.0,16:00:00 - 16:59:59,NS
ALC - Promo Iphone,120240550439900225,OUTCOME_AWARENESS,2026-03-01,27577,0,0.0,46,0.166806,0.967174,1.613301,44.49,36.0,0,1.235833,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,37.0,0,1.202432,1.0,0,0,37.0,0,1.202432,0,0,0,0.0,0,0,0.0,0,0,,,,36.0,16:00:00 - 16:59:59,NS
ALC - Heroinas do kpop,120240551545740225,OUTCOME_AWARENESS,2026-03-01,20006,0,0.0,40,0.19994,0.76825,1.536039,30.73,29.0,0,1.059655,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,35.0,0,0.878,2.0,0,0,35.0,0,0.878,0,0,0,0.0,0,0,0.0,0,0,,,,29.0,16:00:00 - 16:59:59,NS
ALC - Diversão no Nações,120240554914940225,OUTCOME_AWARENESS,2026-03-01,7809,0,0.0,21,0.26892,0.523333,1.40735,10.99,12.0,0,0.915833,3.0,0,3.663333,0.0,0,0.0,0,0,0,0,0,0,3.0,0,3.663333,0,0,0,13.0,0,0.845385,1.0,0,0,13.0,0,0.845385,0,0,0,0.0,0,0,20.0,0,0,,,,12.0,16:00:00 - 16:59:59,NS
ALC - Aniversario NS,120240906192060225,OUTCOME_AWARENESS,2026-03-01,1504,0,0.0,3,0.199468,0.596667,1.19016,1.79,3.0,0,0.596667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.596667,0.0,0,0,3.0,0,0.596667,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ENG - Posts,120240906696350225,OUTCOME_ENGAGEMENT,2026-03-01,1162,0,0.0,43,3.700516,0.078837,2.917384,3.39,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,528.0,0,0.00642,14.0,0,0,528.0,0,0.00642,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ALC - Páscoa,120239593258100225,OUTCOME_AWARENESS,2026-04-01,9737,0,0.0,10,0.102701,1.194,1.22625,11.94,5.0,0,2.388,3.0,0,3.98,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,410.0,0,0.029122,3.0,0,0,410.0,0,0.029122,0,0,0,0.0,0,0,0.0,0,0,,,,5.0,16:00:00 - 16:59:59,NS
ALC - Promo Iphone,120240550439900225,OUTCOME_AWARENESS,2026-04-01,62792,0,0.0,112,0.178367,0.760357,1.356224,85.16,74.0,0,1.150811,0.0,0,0.0,3.0,0,28.386667,0,0,0,0,0,0,23.0,0,3.702609,0,0,0,2478.0,0,0.034366,11.0,0,0,2479.0,0,0.034353,0,0,0,3.0,0,0,150.0,0,0,,,,74.0,16:00:00 - 16:59:59,NS
ALC - Diversão no Nações,120240554914940225,OUTCOME_AWARENESS,2026-04-01,11633,0,0.0,24,0.20631,0.555,1.145018,13.32,15.0,0,0.888,6.0,0,2.22,0.0,0,0.0,0,0,0,0,0,0,6.0,0,2.22,0,0,0,19.0,0,0.701053,4.0,0,0,19.0,0,0.701053,0,0,0,0.0,0,0,23.0,0,0,,,,15.0,16:00:00 - 16:59:59,NS
ALC - Aniversario NS,120240906192060225,OUTCOME_AWARENESS,2026-04-01,8027,0,0.0,15,0.186869,0.56,1.046468,8.4,10.0,0,0.84,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,0.84,0.0,0,0,10.0,0,0.84,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
ENG - Posts,120240906696350225,OUTCOME_ENGAGEMENT,2026-04-01,2790,0,0.0,60,2.150538,0.099667,2.143369,5.98,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1272.0,0,0.004701,17.0,0,0,1272.0,0,0.004701,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,16:00:00 - 16:59:59,NS
