campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,publisher_platform,platform_position,shopping,video_p25,video_p50,video_p75,video_p100
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,41,34,1.205882,0,0.0,0.0,0.730965,0.02997,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.007492,0.0,0,0,4.0,0,0.007492,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels_overlay,CS,,,,
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,63,61,1.032787,0,0.0,0.0,2.537107,0.159838,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.159838,0.0,0,0,1.0,0,0.159838,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_stories,CS,1.0,,,
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,5096,4160,1.225,8,0.156986,0.926559,1.454567,7.412475,1.0,0,7.412475,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,261.0,0,0.0284,0.0,0,0,261.0,0,0.0284,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,feed,CS,31.0,7.0,6.0,1.0
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,14876,6932,2.14599,9,0.0605,2.470825,1.494852,22.237424,8.0,0,2.779678,1.0,0,22.237424,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2219.0,0,0.010021,0.0,0,0,2219.0,0,0.010021,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,facebook,marketplace,CS,170.0,67.0,41.0,35.0
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,410,400,1.025,2,0.487805,0.294701,1.437565,0.589402,2.0,0,0.294701,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,149.0,0,0.003956,0.0,0,0,149.0,0,0.003956,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,facebook,search,CS,5.0,2.0,2.0,2.0
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,video_feeds,CS,,,,
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,14803,11732,1.261763,10,0.067554,2.141826,1.446886,21.418256,7.0,0,3.059751,2.0,0,10.709128,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1116.0,0,0.019192,6.0,0,0,1116.0,0,0.019192,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,instagram,feed,CS,119.0,44.0,29.0,15.0
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,862,804,1.072139,1,0.116009,1.178803,1.367521,1.178803,1.0,0,1.178803,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,0,0.053582,0.0,0,0,22.0,0,0.053582,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,instagram,instagram_explore,CS,3.0,2.0,,
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,12074,10579,1.141318,7,0.057976,2.555977,1.481848,17.891836,3.0,0,5.963945,1.0,0,17.891836,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,280.0,0,0.063899,1.0,0,0,280.0,0,0.063899,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,instagram,instagram_reels,CS,38.0,17.0,11.0,5.0
ALC Restaurantes & PET,120231653162250087,OUTCOME_AWARENESS,2025-09-21,31472,22717,1.385394,36,0.114387,1.309781,1.498225,47.15213,31.0,0,1.521036,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,531.0,0,0.088799,0.0,0,0,531.0,0,0.088799,0,0,0,0.0,0,0,0.0,0,0,,,,31.0,instagram,instagram_stories,CS,115.0,9.0,2.0,1.0
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,305,296,1.030405,2,0.655738,0.204558,1.341362,0.409115,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,0,0.018596,1.0,0,0,22.0,0,0.018596,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,5.0,2.0,2.0,
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,28051,18842,1.488749,75,0.26737,0.515552,1.378432,38.666402,4.0,0,9.6666,1.0,0,38.666402,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1523.0,0,0.025388,34.0,0,0,1523.0,0,0.025388,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,facebook,facebook_reels,CS,267.0,95.0,58.0,38.0
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,516,474,1.088608,0,0.0,0.0,1.392339,0.718447,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,64.0,0,0.011226,0.0,0,0,64.0,0,0.011226,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels_overlay,CS,14.0,,,
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,1001,838,1.194511,1,0.0999,1.20739,1.206183,1.20739,1.0,0,1.20739,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,0,0.035511,0.0,0,0,34.0,0,0.035511,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,facebook_stories,CS,7.0,,2.0,
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,66385,48671,1.363954,353,0.531747,0.256132,1.361972,90.41452,18.0,0,5.023029,10.0,0,9.041452,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6528.0,0,0.01385,43.0,0,0,6528.0,0,0.01385,0,0,0,0.0,0,0,0.0,0,0,,,,18.0,facebook,feed,CS,1209.0,454.0,287.0,207.0
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,6,5,1.2,0,0.0,0.0,3.326142,0.019957,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.006652,0.0,0,0,3.0,0,0.006652,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,CS,,,,
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,23276,15663,1.48605,19,0.081629,1.739922,1.420284,33.058526,14.0,0,2.361323,1.0,0,33.058526,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3361.0,0,0.009836,0.0,0,0,3361.0,0,0.009836,0,0,0,0.0,0,0,0.0,0,0,,,,14.0,facebook,marketplace,CS,392.0,123.0,69.0,54.0
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,2164,2022,1.070228,5,0.231054,0.624649,1.443275,3.123247,5.0,0,0.624649,1.0,0,3.123247,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,660.0,0,0.004732,0.0,0,0,660.0,0,0.004732,0,0,0,0.0,0,0,0.0,0,0,,,,5.0,facebook,search,CS,72.0,22.0,14.0,10.0
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,31,25,1.24,0,0.0,0.0,1.609424,0.049892,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.024946,0.0,0,0,2.0,0,0.024946,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,video_feeds,CS,,,,
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,5549,4923,1.127158,6,0.108128,1.270586,1.373854,7.623518,6.0,0,1.270586,3.0,0,2.541173,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,422.0,0,0.018065,5.0,0,0,422.0,0,0.018065,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,instagram,feed,CS,69.0,28.0,13.0,8.0
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,1277,1155,1.105628,2,0.156617,0.898058,1.406513,1.796117,2.0,0,0.898058,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,0,0.057939,0.0,0,0,31.0,0,0.057939,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,instagram,instagram_explore,CS,7.0,2.0,,
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,28053,22083,1.270344,28,0.099811,1.449366,1.446628,40.58226,9.0,0,4.50914,3.0,0,13.52742,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,803.0,0,0.050538,10.0,0,0,803.0,0,0.050538,0,0,0,0.0,0,0,0.0,0,0,,,,9.0,instagram,instagram_reels,CS,132.0,41.0,24.0,12.0
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_search,CS,,,,
ALC Expo Arábia,120232039727720087,OUTCOME_AWARENESS,2025-09-21,31820,23889,1.331994,40,0.125707,1.149265,1.444708,45.97061,32.0,0,1.436582,8.0,0,5.746326,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,675.0,0,0.068105,1.0,0,0,675.0,0,0.068105,0,0,0,0.0,0,0,0.0,0,0,,,,32.0,instagram,instagram_stories,CS,226.0,8.0,5.0,3.0
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,31,31,1.0,0,0.0,0.0,1.609963,0.049909,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.016636,0.0,0,0,3.0,0,0.016636,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,1.0,,,
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,8139,6046,1.346179,9,0.110579,1.26103,1.394431,11.349272,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,400.0,0,0.028373,6.0,0,0,400.0,0,0.028373,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels,CS,61.0,23.0,15.0,9.0
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,83,75,1.106667,1,1.204819,0.119781,1.443147,0.119781,1.0,0,0.119781,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,0.023956,0.0,0,0,5.0,0,0.023956,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,facebook_reels_overlay,CS,2.0,,,
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,197,178,1.106742,1,0.507614,0.199635,1.013378,0.199635,1.0,0,0.199635,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12.0,0,0.016636,0.0,0,0,12.0,0,0.016636,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,facebook_stories,CS,3.0,,,
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,13774,10983,1.25412,38,0.275882,0.51301,1.415304,19.494396,3.0,0,6.498132,1.0,0,19.494396,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1196.0,0,0.0163,4.0,0,0,1196.0,0,0.0163,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,facebook,feed,CS,167.0,61.0,37.0,22.0
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,15349,10420,1.473033,9,0.058636,2.384534,1.398189,21.460804,6.0,0,3.576801,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2061.0,0,0.010413,0.0,0,0,2061.0,0,0.010413,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,facebook,marketplace,CS,241.0,76.0,35.0,26.0
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,522,493,1.058824,0,0.0,0.0,1.204696,0.628851,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,149.0,0,0.00422,0.0,0,0,149.0,0,0.00422,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,CS,14.0,3.0,,
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,video_feeds,CS,,,,
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,9477,8207,1.154746,8,0.084415,1.665708,1.406106,13.325662,4.0,0,3.331416,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,738.0,0,0.018056,3.0,0,0,738.0,0,0.018056,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,instagram,feed,CS,103.0,33.0,14.0,9.0
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,731,682,1.071848,0,0.0,0.0,1.611284,1.177849,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,0.130872,0.0,0,0,9.0,0,0.130872,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,CS,,,,
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,20532,17778,1.154911,10,0.048704,2.9017,1.413258,29.017004,6.0,0,4.836167,2.0,0,14.508502,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,501.0,0,0.057918,3.0,0,0,501.0,0,0.057918,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,instagram,instagram_reels,CS,96.0,38.0,15.0,11.0
ALC Cotton On - Novidade!,120232087508760087,OUTCOME_AWARENESS,2025-09-21,54116,38418,1.408611,74,0.136743,1.059282,1.448496,78.386836,61.0,0,1.28503,8.0,0,9.798354,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,955.0,0,0.08208,0.0,0,0,955.0,0,0.08208,0,0,0,0.0,0,0,0.0,0,0,,,,61.0,instagram,instagram_stories,CS,384.0,35.0,4.0,2.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,7,7,1.0,0,0.0,0.0,2.855644,0.01999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,14694,10537,1.394515,13,0.088471,1.667586,1.475338,21.678624,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,186.0,0,0.116552,8.0,0,0,186.0,0,0.116552,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels,CS,68.0,20.0,9.0,4.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,23310,19389,1.202228,36,0.15444,0.732393,1.13111,26.366164,36.0,0,0.732393,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,36.0,0,0.732393,0.0,0,0,36.0,0,0.732393,0,0,0,0.0,0,0,0.0,0,0,,,,36.0,facebook,facebook_reels_overlay,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,3261,2761,1.181094,7,0.214658,0.645376,1.385351,4.517629,7.0,0,0.645376,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.564704,0.0,0,0,8.0,0,0.564704,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,facebook,facebook_stories,CS,1.0,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,18352,14745,1.244625,104,0.566696,0.249388,1.413273,25.936389,43.0,0,0.603172,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,168.0,0,0.154383,1.0,0,0,169.0,0,0.15347,0,0,0,0.0,0,0,0.0,0,0,,,,43.0,facebook,feed,CS,60.0,26.0,19.0,12.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,12,9,1.333333,0,0.0,0.0,1.665793,0.01999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,26863,17210,1.560895,32,0.119123,1.185628,1.412355,37.94009,27.0,0,1.405189,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,582.0,0,0.065189,0.0,0,0,582.0,0,0.065189,0,0,0,0.0,0,0,0.0,0,0,,,,27.0,facebook,marketplace,CS,292.0,91.0,42.0,24.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,16,16,1.0,0,0.0,0.0,0.624672,0.009995,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,0.001666,0.0,0,0,6.0,0,0.001666,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,CS,4.0,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,6,5,1.2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,video_feeds,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,49838,38264,1.302478,59,0.118384,1.234776,1.461772,72.851769,45.0,0,1.618928,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,248.0,0,0.293757,6.0,0,0,248.0,0,0.293757,0,0,0,0.0,0,0,0.0,0,0,,,,45.0,instagram,feed,CS,92.0,28.0,15.0,7.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,1674,1520,1.101316,2,0.119474,1.249344,1.492646,2.498689,1.0,0,2.498689,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,0.277632,0.0,0,0,9.0,0,0.277632,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,instagram,instagram_explore,CS,4.0,4.0,2.0,2.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,40158,32603,1.231727,92,0.229095,0.634993,1.454737,58.419343,74.0,0,0.789451,1.0,0,58.419343,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,389.0,0,0.150178,6.0,0,0,389.0,0,0.150178,0,0,0,0.0,0,0,0.0,0,0,,,,74.0,instagram,instagram_reels,CS,155.0,52.0,25.0,15.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-09-21,76271,52836,1.443542,82,0.107511,1.363431,1.465843,111.801329,66.0,0,1.69396,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,194.0,0,0.576296,0.0,0,0,194.0,0,0.576296,0,0,0,0.0,0,0,0.0,0,0,,,,66.0,instagram,instagram_stories,CS,74.0,58.0,32.0,3.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,125,124,1.008065,1,0.8,0.269725,2.157799,0.269725,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23.0,0,0.011727,0.0,0,0,23.0,0,0.011727,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,5.0,2.0,1.0,1.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,38206,30978,1.233327,115,0.301,0.52503,1.580338,60.378409,5.0,0,12.075682,4.0,0,15.094602,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3519.0,0,0.017158,49.0,0,0,3519.0,0,0.017158,0,0,0,0.0,0,0,0.0,0,0,,,,5.0,facebook,facebook_reels,CS,1160.0,432.0,251.0,125.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,3156,2767,1.140585,7,0.2218,0.695005,1.54152,4.865037,2.0,0,2.432519,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,407.0,0,0.011953,0.0,0,0,407.0,0,0.011953,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,facebook,facebook_reels_overlay,CS,155.0,64.0,,
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,16335,13889,1.176111,29,0.177533,0.913206,1.621242,26.482985,21.0,0,1.261095,2.0,0,13.241493,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,609.0,0,0.043486,0.0,0,0,610.0,0,0.043415,0,0,0,0.0,0,0,0.0,0,0,,,,21.0,facebook,facebook_stories,CS,268.0,147.0,11.0,6.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,39815,34198,1.164249,290,0.728369,0.214712,1.563895,62.266483,9.0,0,6.918498,2.0,0,31.133242,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4779.0,0,0.013029,15.0,0,0,4779.0,0,0.013029,0,0,0,0.0,0,0,0.0,0,0,,,,9.0,facebook,feed,CS,1663.0,602.0,359.0,211.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,3,3,1.0,0,0.0,0.0,3.329937,0.00999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,CS,,,,
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,81188,46536,1.744628,93,0.114549,1.394277,1.597129,129.667729,86.0,0,1.507764,18.0,0,7.203763,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12496.0,0,0.010377,0.0,0,0,12496.0,0,0.010377,0,0,0,0.0,0,0,0.0,0,0,,,,86.0,facebook,marketplace,CS,3856.0,1106.0,558.0,375.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,184,179,1.027933,1,0.543478,0.309684,1.683066,0.309684,1.0,0,0.309684,1.0,0,0.309684,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,52.0,0,0.005955,0.0,0,0,52.0,0,0.005955,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,search,CS,13.0,2.0,1.0,
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,9,9,1.0,0,0.0,0.0,1.109979,0.00999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.00333,0.0,0,0,3.0,0,0.00333,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,video_feeds,CS,,,,
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,30225,26527,1.139405,60,0.198511,0.783701,1.555733,47.022034,31.0,0,1.51684,8.0,0,5.877754,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3422.0,0,0.013741,11.0,0,0,3422.0,0,0.013741,0,0,0,0.0,0,0,0.0,0,0,,,,31.0,instagram,feed,CS,1203.0,473.0,252.0,152.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,9882,8840,1.117873,17,0.17203,0.921413,1.585106,15.664021,10.0,0,1.566402,2.0,0,7.832011,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,340.0,0,0.046071,4.0,0,0,340.0,0,0.046071,0,0,0,0.0,0,0,0.0,0,0,,,,10.0,instagram,instagram_explore,CS,126.0,58.0,26.0,14.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,30593,27211,1.124288,81,0.264766,0.607158,1.607552,49.179833,19.0,0,2.588412,1.0,0,49.179833,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2284.0,0,0.021532,20.0,0,0,2284.0,0,0.021532,0,0,0,0.0,0,0,0.0,0,0,,,,19.0,instagram,instagram_reels,CS,924.0,420.0,232.0,104.0
ALC Mileninha,120232537982950087,OUTCOME_AWARENESS,2025-09-21,3,3,1.0,0,0.0,0.0,3.329937,0.00999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_search,CS,,,,
