campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,age,shopping
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-10,58163,49262,1.180687,84,0.144422,0.868842,1.254797,72.982769,63.0,0,1.158457,35.0,0,2.085222,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1103.0,0,0.066168,3.0,0,0,1103.0,0,0.066168,0,0,0,0.0,0,0,0.0,0,0,235.0,64.0,31.0,17.0,,,,63.0,25-34,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-10,28128,23409,1.201589,53,0.188424,0.637306,1.20084,33.777232,39.0,0,0.866083,14.0,0,2.412659,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,737.0,0,0.045831,5.0,0,0,737.0,0,0.045831,0,0,0,0.0,0,0,0.0,0,0,127.0,43.0,24.0,17.0,,,,39.0,35-44,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-10,18111,15474,1.170415,26,0.143559,0.818621,1.175205,21.284146,18.0,0,1.182453,7.0,0,3.040592,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,542.0,0,0.03927,3.0,0,0,542.0,0,0.03927,0,0,0,0.0,0,0,0.0,0,0,79.0,21.0,15.0,10.0,,,,18.0,45-54,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-10,13631,11461,1.189338,28,0.205414,0.540621,1.110512,15.137389,21.0,0,0.720828,7.0,0,2.162484,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,412.0,0,0.036741,0.0,0,0,412.0,0,0.036741,0,0,0,0.0,0,0,0.0,0,0,49.0,10.0,6.0,6.0,,,,21.0,55-64,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-10,9560,8497,1.125103,17,0.177824,0.60458,1.07509,10.277858,10.0,0,1.027786,5.0,0,2.055572,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,254.0,0,0.040464,2.0,0,0,254.0,0,0.040464,0,0,0,0.0,0,0,0.0,0,0,39.0,10.0,6.0,4.0,,,,10.0,65+,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-10,7,7,1.0,0,0.0,0.0,4.276501,0.029936,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-10,5997,3339,1.796047,53,0.883775,0.27796,2.456537,14.731853,50.0,0,0.294637,7.0,0,2.104551,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,51.0,0,0.28886,0.0,0,0,50.0,0,0.294637,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,50.0,18-24,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-10,43083,21881,1.968969,809,1.877771,0.183962,3.454394,148.825655,717.0,0,0.207567,126.0,0,1.181156,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1157.0,0,0.128631,7.0,0,0,1157.0,0,0.128631,0,0,0,0.0,0,0,0.0,0,0,187.0,50.0,30.0,12.0,,,,717.0,25-34,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-10,22664,12989,1.744861,491,2.166431,0.199192,4.315352,97.803138,420.0,0,0.232865,97.0,0,1.00828,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1021.0,0,0.095792,7.0,0,0,1022.0,0,0.095698,0,0,0,0.0,0,0,0.0,0,0,210.0,49.0,35.0,24.0,,,,420.0,35-44,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-10,21880,13592,1.60977,635,2.902194,0.180065,5.225847,114.34154,479.0,0,0.238709,117.0,0,0.977278,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1828.0,0,0.06255,26.0,0,0,1828.0,0,0.06255,0,0,0,0.0,0,0,0.0,0,0,517.0,103.0,76.0,55.0,,,,479.0,45-54,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-10,34815,19856,1.753374,1213,3.48413,0.170992,5.957596,207.413718,840.0,0,0.246921,222.0,0,0.934296,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3532.0,0,0.058724,43.0,0,0,3532.0,0,0.058724,0,0,0,0.0,0,0,0.0,0,0,943.0,213.0,146.0,90.0,,,,840.0,55-64,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-10,50534,25062,2.016359,2662,5.267741,0.150584,7.932365,400.854133,1750.0,0,0.22906,509.0,0,0.787533,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6182.0,0,0.064842,105.0,0,0,6183.0,0,0.064832,0,0,0,0.0,0,0,0.0,0,0,1544.0,453.0,293.0,219.0,,,,1749.0,65+,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-10,2,2,1.0,0,0.0,0.0,9.980931,0.019962,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,31214,21494,1.452219,36,0.115333,1.023056,1.179919,36.83,26.0,0,1.416538,16.0,0,2.301875,1.0,0,36.83,0,0,0,0,0,0,8.0,0,4.60375,0,0,0,705.0,0,0.052241,5.0,0,0,705.0,0,0.052241,0,0,0,1.0,0,0,18.0,0,0,159.0,37.0,20.0,9.0,,,,26.0,18-24,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,29706,21853,1.359356,45,0.151485,0.781111,1.183263,35.15,33.0,0,1.065152,18.0,0,1.952778,0.0,0,0.0,0,0,0,0,0,0,1.0,0,35.15,0,0,0,824.0,0,0.042658,6.0,0,0,824.0,0,0.042658,0,0,0,0.0,0,0,15.0,0,0,157.0,39.0,22.0,15.0,,,,33.0,25-34,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,14639,10848,1.349465,26,0.177608,0.66,1.172211,17.16,12.0,0,1.43,6.0,0,2.86,0.0,0,0.0,0,0,0,0,0,0,2.0,0,8.58,0,0,0,556.0,0,0.030863,3.0,0,0,556.0,0,0.030863,0,0,0,0.0,0,0,5.0,0,0,87.0,28.0,16.0,10.0,,,,12.0,35-44,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,10604,7898,1.342618,28,0.264051,0.412143,1.088269,11.54,17.0,0,0.678824,6.0,0,1.923333,0.0,0,0.0,0,0,0,0,0,0,1.0,0,11.54,0,0,0,468.0,0,0.024658,3.0,0,0,468.0,0,0.024658,0,0,0,0.0,0,0,5.0,0,0,69.0,22.0,12.0,8.0,,,,17.0,45-54,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,9108,7109,1.281193,18,0.197628,0.538889,1.064998,9.7,6.0,0,1.616667,3.0,0,3.233333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,410.0,0,0.023659,3.0,0,0,410.0,0,0.023659,0,0,0,0.0,0,0,9.0,0,0,58.0,22.0,13.0,7.0,,,,6.0,55-64,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,6960,5443,1.278707,24,0.344828,0.301667,1.04023,7.24,11.0,0,0.658182,6.0,0,1.206667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,349.0,0,0.020745,3.0,0,0,349.0,0,0.020745,0,0,0,0.0,0,0,0.0,0,0,52.0,15.0,11.0,2.0,,,,11.0,65+,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,4.0,0,0,,,,,,,,0.0,Unknown,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,8294,8039,1.03172,7,0.084398,1.438571,1.214131,10.07,4.0,0,2.5175,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,2.014,0.0,0,0,5.0,0,2.014,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,4.0,18-24,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,16580,14609,1.134917,23,0.138721,0.891739,1.237033,20.51,11.0,0,1.864545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19.0,0,1.079474,1.0,0,0,19.0,0,1.079474,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,11.0,25-34,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,8914,7979,1.117183,22,0.246803,0.468182,1.155486,10.3,16.0,0,0.64375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21.0,0,0.490476,4.0,0,0,21.0,0,0.490476,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,16.0,35-44,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,6794,5902,1.151135,10,0.147189,0.809,1.190757,8.09,7.0,0,1.155714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,1.01125,0.0,0,0,8.0,0,1.01125,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,7.0,45-54,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,5919,5427,1.090658,16,0.270316,0.408125,1.103227,6.53,10.0,0,0.653,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,0.593636,1.0,0,0,11.0,0,0.593636,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,10.0,55-64,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,3665,3364,1.089477,6,0.163711,0.698333,1.143247,4.19,2.0,0,2.095,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,0.598571,5.0,0,0,7.0,0,0.598571,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,2.0,65+,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,1,1,1.0,0,0.0,0.0,10.0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,CS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-10,21672,21103,1.026963,16,0.073828,1.568125,1.157715,25.09,10.0,0,2.509,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,494.0,0,0.050789,2.0,0,0,494.0,0,0.050789,0,0,0,0.0,0,0,0.0,0,0,150.0,20.0,6.0,4.0,,,,0.0,18-24,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-10,19465,19092,1.019537,22,0.113023,0.992273,1.1215,21.83,13.0,0,1.679231,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,456.0,0,0.047873,1.0,0,0,456.0,0,0.047873,0,0,0,0.0,0,0,0.0,0,0,113.0,12.0,5.0,4.0,,,,0.0,25-34,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-10,7555,7219,1.046544,4,0.052945,2.195,1.162144,8.78,3.0,0,2.926667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,204.0,0,0.043039,0.0,0,0,204.0,0,0.043039,0,0,0,0.0,0,0,0.0,0,0,39.0,7.0,3.0,3.0,,,,0.0,35-44,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-10,4438,4380,1.013242,2,0.045065,2.09,0.941866,4.18,2.0,0,2.09,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,98.0,0,0.042653,1.0,0,0,98.0,0,0.042653,0,0,0,0.0,0,0,0.0,0,0,10.0,1.0,,,,,,0.0,45-54,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-10,3797,3663,1.036582,1,0.026337,3.7,0.974454,3.7,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,79.0,0,0.046835,1.0,0,0,79.0,0,0.046835,0,0,0,0.0,0,0,0.0,0,0,7.0,1.0,1.0,1.0,,,,0.0,55-64,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-10,2883,2688,1.072545,0,0.0,0.0,0.874089,2.52,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,0,0.08129,0.0,0,0,31.0,0,0.08129,0,0,0,0.0,0,0,0.0,0,0,3.0,1.0,1.0,1.0,,,,0.0,65+,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-10,155566,81416,1.910755,32,0.02057,5.355625,1.101655,171.38,3.0,0,57.126667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1561.0,0,0.109789,14.0,0,0,1561.0,0,0.109789,0,0,0,0.0,0,0,0.0,0,0,8985.0,1997.0,1164.0,840.0,,,,1.0,18-24,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-10,185588,104084,1.78306,55,0.029636,3.755818,1.113057,206.57,9.0,0,22.952222,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1769.0,0,0.116772,16.0,0,0,1769.0,0,0.116772,0,0,0,0.0,0,0,0.0,0,0,9145.0,2234.0,1331.0,961.0,,,,1.0,25-34,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-10,89931,53183,1.690973,25,0.027799,3.964,1.101956,99.1,4.0,0,24.775,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,919.0,0,0.107835,4.0,0,0,919.0,0,0.107835,0,0,0,0.0,0,0,0.0,0,0,5455.0,1218.0,680.0,480.0,,,,0.0,35-44,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-10,63916,38398,1.664566,32,0.050066,2.145625,1.074222,68.66,5.0,0,13.732,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,696.0,0,0.098649,9.0,0,0,696.0,0,0.098649,0,0,0,0.0,0,0,0.0,0,0,4305.0,912.0,469.0,305.0,,,,0.0,45-54,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-10,53297,32164,1.657039,62,0.116329,0.899355,1.046213,55.76,12.0,0,4.646667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,628.0,0,0.08879,17.0,0,0,628.0,0,0.08879,0,0,0,0.0,0,0,0.0,0,0,3924.0,861.0,399.0,255.0,,,,1.0,55-64,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-10,33417,19708,1.695606,54,0.161594,0.656111,1.060239,35.43,2.0,0,17.715,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,478.0,0,0.074121,26.0,0,0,478.0,0,0.074121,0,0,0,0.0,0,0,0.0,0,0,2564.0,680.0,281.0,166.0,,,,0.0,65+,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-10,11,11,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-10,20054,19614,1.022433,33,0.164556,0.755674,1.243505,24.937244,24.0,0,1.039052,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,28.0,0,0.890616,4.0,0,0,28.0,0,0.890616,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,7.0,18-24,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-10,21931,20574,1.065957,26,0.118554,1.045269,1.239205,27.176996,21.0,0,1.294143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23.0,0,1.181609,1.0,0,0,23.0,0,1.181609,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,8.0,25-34,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-10,11983,11320,1.058569,9,0.075106,1.635375,1.228271,14.718373,2.0,0,7.359187,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,7.359187,0.0,0,0,2.0,0,7.359187,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,2.0,35-44,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-10,8498,7910,1.074336,6,0.070605,1.718143,1.213093,10.308861,2.0,0,5.15443,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,3.436287,1.0,0,0,3.0,0,3.436287,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,45-54,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-10,6905,6319,1.092736,3,0.043447,2.753029,1.196102,8.259087,1.0,0,8.259087,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,8.259087,0.0,0,0,1.0,0,8.259087,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,1.0,55-64,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-10,4372,4050,1.079506,8,0.182983,0.63493,1.161811,5.079439,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,1.26986,4.0,0,0,4.0,0,1.26986,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,65+,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-10,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-10,52565,30853,1.703724,61,0.116047,1.000492,1.161039,61.03,39.0,0,1.564872,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,167.0,0,0.365449,3.0,0,0,167.0,0,0.365449,0,0,0,0.0,0,0,0.0,0,0,77.0,35.0,13.0,11.0,,,,11.0,18-24,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-10,64447,36441,1.76853,64,0.099306,1.14875,1.140782,73.52,37.0,0,1.987027,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,244.0,0,0.301311,4.0,0,0,244.0,0,0.301311,0,0,0,0.0,0,0,0.0,0,0,117.0,43.0,18.0,12.0,,,,12.0,25-34,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-10,39649,22506,1.761708,23,0.058009,1.991304,1.155136,45.8,8.0,0,5.725,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,137.0,0,0.334307,4.0,0,0,137.0,0,0.334307,0,0,0,0.0,0,0,0.0,0,0,71.0,31.0,16.0,12.0,,,,0.0,35-44,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-10,33078,17065,1.938353,20,0.060463,1.895,1.145777,37.9,1.0,0,37.9,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,81.0,0,0.467901,13.0,0,0,81.0,0,0.467901,0,0,0,0.0,0,0,0.0,0,0,34.0,17.0,9.0,8.0,,,,0.0,45-54,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-10,29114,15891,1.832106,36,0.123652,0.921944,1.140001,33.19,4.0,0,8.2975,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,84.0,0,0.395119,11.0,0,0,84.0,0,0.395119,0,0,0,0.0,0,0,0.0,0,0,42.0,20.0,5.0,3.0,,,,0.0,55-64,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-10,17682,10582,1.670951,36,0.203597,0.58,1.180862,20.88,3.0,0,6.96,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,50.0,0,0.4176,18.0,0,0,50.0,0,0.4176,0,0,0,0.0,0,0,0.0,0,0,14.0,3.0,1.0,1.0,,,,0.0,65+,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-10,3,3,1.0,0,0.0,0.0,3.333333,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-10,331833,201665,1.645466,470,0.141638,0.910522,1.28964,427.94512,391.0,0,1.094489,205.0,0,2.087537,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,407.0,0,1.051462,15.0,0,0,407.0,0,1.051462,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,373.0,18-24,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-10,446472,282666,1.579504,540,0.120948,1.072087,1.29667,578.926927,433.0,0,1.337014,212.0,0,2.730787,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,448.0,0,1.292248,13.0,0,0,448.0,0,1.292248,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,413.0,25-34,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-10,224524,140593,1.596979,240,0.106893,1.191973,1.274133,286.073423,186.0,0,1.538029,68.0,0,4.206962,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,202.0,0,1.416205,15.0,0,0,202.0,0,1.416205,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,182.0,35-44,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-10,140944,90361,1.559788,146,0.103587,1.195425,1.238308,174.532088,113.0,0,1.544532,34.0,0,5.133297,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,130.0,0,1.342555,15.0,0,0,130.0,0,1.342555,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,110.0,45-54,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-10,104059,64358,1.616877,128,0.123007,0.987199,1.214326,126.361512,79.0,0,1.599513,30.0,0,4.21205,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,100.0,0,1.263615,20.0,0,0,100.0,0,1.263615,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,78.0,55-64,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-10,64791,40840,1.586459,120,0.185211,0.647924,1.200027,77.75093,74.0,0,1.050688,20.0,0,3.887547,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,92.0,0,0.845119,17.0,0,0,92.0,0,0.845119,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,72.0,65+,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-10,44,44,1.0,0,0.0,0.0,0.909102,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-10,85211,32378,2.631756,842,0.988135,0.282514,2.791625,237.877136,780.0,0,0.304971,252.0,0,0.943957,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,813.0,0,0.292592,30.0,0,0,813.0,0,0.292592,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,406.0,18-24,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-10,96608,37422,2.581583,1029,1.065129,0.284032,3.025306,292.268768,913.0,0,0.320119,345.0,0,0.847156,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,944.0,0,0.309607,24.0,0,0,945.0,0,0.309279,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,551.0,25-34,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-10,42049,18341,2.292623,688,1.636186,0.246766,4.037554,169.775093,577.0,0,0.294238,335.0,0,0.506791,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,596.0,0,0.284858,11.0,0,0,597.0,0,0.28438,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,340.0,35-44,BS
