shopping,shopping_sigla,hora,dia_semana,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,17,SUNDAY,1046,1,0.0009560229445506692,3.705081,1.0,0.0
GERAL,GERAL,17,SUNDAY,1552,6,0.003865979381443299,6.204818,3.0,0.0
GERAL,GERAL,17,SUNDAY,87,20,0.22988505747126436,10.316258,1.0,0.0
GERAL,GERAL,17,SUNDAY,199,42,0.21105527638190955,19.393053,3.702223,0.0
GERAL,GERAL,17,SUNDAY,1314,3,0.00228310502283105,4.74797,2.0,0.0
GERAL,GERAL,17,SUNDAY,80,14,0.175,8.241346,0.0,0.0
GERAL,GERAL,17,SUNDAY,134,18,0.13432835820895522,7.892074,0.999327,0.0
GERAL,GERAL,17,SUNDAY,2128,69,0.03242481203007519,13.976283,143.0,0.0
GERAL,GERAL,17,SUNDAY,1870,1,0.0005347593582887701,5.873222,3.0,0.0
GERAL,GERAL,17,SUNDAY,6996,17,0.0024299599771297883,24.544035,15.0,0.0
GERAL,GERAL,17,SUNDAY,2253,76,0.033732800710164226,52.665645,58.0,0.0
GERAL,GERAL,17,SUNDAY,1813,7,0.003861003861003861,5.994187,3.0,0.0
GERAL,GERAL,17,SUNDAY,4245,13,0.003062426383981154,22.620642,115.0,0.0
GERAL,GERAL,17,SUNDAY,5317,5,0.000940379913485048,16.686039,132.0,0.0
GERAL,GERAL,17,SUNDAY,7080,13,0.0018361581920903955,5.823766,2.0,0.0
GERAL,GERAL,17,SUNDAY,3884,6,0.001544799176107106,3.12261,0.0,0.0
GERAL,GERAL,17,SUNDAY,7041,7,0.0009941769634995029,5.881386,0.0,0.0
GERAL,GERAL,17,SUNDAY,7772,200,0.02573340195573855,15.360858,16.0,0.0
GERAL,GERAL,17,SUNDAY,12770,348,0.02725137039937353,21.827731,6.0,0.0
GERAL,GERAL,17,SUNDAY,3614,11,0.0030437188710570003,16.347848,114.0,0.0
GERAL,GERAL,17,SUNDAY,5423,3,0.0005531993361607966,4.45662,1.0,0.0
GERAL,GERAL,17,SUNDAY,12895,376,0.029158588600232647,24.305993,22.0,0.0
GERAL,GERAL,17,SUNDAY,6893,215,0.03119106339764979,14.570912,15.0,0.0
GERAL,GERAL,17,SUNDAY,5477,28,0.005112287748767573,28.50737,277.0,0.0
GERAL,GERAL,17,SUNDAY,6722,15,0.0022314787265694733,22.87281,121.0,0.0
GERAL,GERAL,17,SUNDAY,6831,15,0.0021958717610891525,25.317402,126.0,0.0
GERAL,GERAL,17,SUNDAY,2935,6,0.0020442930153321977,2.448503,0.0,0.0
GERAL,GERAL,17,SUNDAY,10845,299,0.027570308898109727,22.038119,32.000658,0.000658
GERAL,GERAL,17,SUNDAY,7920,198,0.025,14.242212,6.0,0.0
GERAL,GERAL,17,SUNDAY,1160,30,0.02586206896551724,1.81501,3.0,0.0
GERAL,GERAL,17,SUNDAY,936,31,0.03311965811965812,1.883454,3.0,0.0
GERAL,GERAL,17,SUNDAY,907,24,0.026460859977949284,1.477973,2.0,0.0
GERAL,GERAL,17,SUNDAY,2159,68,0.031496062992125984,3.805199,0.0,0.0
GERAL,GERAL,17,SUNDAY,1024,18,0.017578125,1.457505,0.0,0.0
GERAL,GERAL,17,SUNDAY,944,25,0.026483050847457626,1.573643,0.0,0.0
GERAL,GERAL,17,SUNDAY,16,2,0.125,1.788593,4.0,0.0
GERAL,GERAL,17,SUNDAY,47,5,0.10638297872340426,4.873959,6.0,0.0
GERAL,GERAL,17,SUNDAY,32,2,0.0625,6.3,0.0,0.0
GERAL,GERAL,17,SUNDAY,20,4,0.2,9.35,5.0,0.0
GERAL,GERAL,17,SUNDAY,22,1,0.045454545454545456,2.48,1.0,0.0
GERAL,GERAL,17,SUNDAY,73,5,0.0684931506849315,24.216894,3.0,0.0
GERAL,GERAL,17,SUNDAY,417,23,0.05515587529976019,6.29594,1.0,0.0
GERAL,GERAL,17,SUNDAY,139,0,0.0,1.988339,4.0,0.0
GERAL,GERAL,17,SUNDAY,1283,19,0.014809041309431021,1.070967,0.0,0.0
GERAL,GERAL,17,SUNDAY,461,22,0.04772234273318872,4.780785,1.0,0.0
GERAL,GERAL,17,SUNDAY,295,7,0.023728813559322035,1.509003,0.0,0.0
GERAL,GERAL,17,SUNDAY,120,6,0.05,1.077549,1.0,0.0
GERAL,GERAL,17,SUNDAY,397,0,0.0,2.034607,1.0,0.0
GERAL,GERAL,17,SUNDAY,2367,3,0.0012674271229404308,4.383962,1.0,0.0
GERAL,GERAL,17,SUNDAY,512,1,0.001953125,1.337787,0.0,0.0
GERAL,GERAL,17,SUNDAY,2532,1,0.00039494470774091627,7.482623,5.0,0.0
GERAL,GERAL,17,SUNDAY,58,0,0.0,0.159827,0.0,0.0
GERAL,GERAL,17,SUNDAY,4292,2,0.00046598322460391424,10.09528,53.0,0.0
GERAL,GERAL,17,SUNDAY,1220,7,0.005737704918032787,4.857159,28.0,0.0
GERAL,GERAL,17,SUNDAY,2185,8,0.0036613272311212816,4.789729,39.0,0.0
GERAL,GERAL,17,SUNDAY,321,3,0.009345794392523364,6.473749,21.0,0.0
GERAL,GERAL,17,SUNDAY,536,3,0.005597014925373134,1.967242,15.0,0.0
GERAL,GERAL,17,SUNDAY,429,2,0.004662004662004662,1.660104,0.0,0.0
GERAL,GERAL,17,SUNDAY,342,1,0.0029239766081871343,1.113471,0.0,0.0
GERAL,GERAL,17,SUNDAY,147,20,0.1360544217687075,30.845009,30.0,0.0
GERAL,GERAL,17,SUNDAY,153,7,0.0457516339869281,0.964169,0.0,0.0
GERAL,GERAL,17,SUNDAY,189,16,0.08465608465608465,3.693264,4.0,0.0
GERAL,GERAL,17,SUNDAY,788,39,0.04949238578680203,4.444137,1.0,0.0
GERAL,GERAL,17,SUNDAY,1006,43,0.042743538767395624,8.574327,5.0,0.0
GERAL,GERAL,17,SUNDAY,3748,93,0.024813233724653147,12.663498,6.0,0.0
GERAL,GERAL,17,SUNDAY,249,12,0.04819277108433735,1.343261,0.0,0.0
GERAL,GERAL,17,SUNDAY,570,2,0.0035087719298245615,0.984765,0.0,0.0
GERAL,GERAL,17,SUNDAY,134,18,0.13432835820895522,6.667265,25.0,0.0
GERAL,GERAL,17,SUNDAY,40,6,0.15,2.517033,8.0,0.0
GERAL,GERAL,17,SUNDAY,877,51,0.05815279361459521,14.146371,5.0,0.0
GERAL,GERAL,17,SUNDAY,680,21,0.030882352941176472,4.464477,1.0,0.0
GERAL,GERAL,17,SUNDAY,2738,45,0.01643535427319211,9.158559,9.0,0.0
GERAL,GERAL,17,SUNDAY,283,8,0.028268551236749116,3.197621,1.0,0.0
GERAL,GERAL,17,SUNDAY,156,28,0.1794871794871795,20.763406,36.0,0.0
GERAL,GERAL,17,SUNDAY,24,4,0.16666666666666666,2.89,5.0,1.0
GERAL,GERAL,17,SUNDAY,130,17,0.13076923076923078,11.146873,14.0,0.0
GERAL,GERAL,17,SUNDAY,1378,76,0.055152394775036286,13.05465,1.001512,0.001512
GERAL,GERAL,17,SUNDAY,2381,89,0.0373792524149517,14.930985,4.0,0.0
GERAL,GERAL,17,SUNDAY,3414,35,0.010251903925014646,17.798001,175.0,1.0
GERAL,GERAL,17,SUNDAY,1309,6,0.004583651642475172,5.209401,0.0,0.0
GERAL,GERAL,17,SUNDAY,1714,35,0.020420070011668612,9.887764,95.0,0.0
GERAL,GERAL,17,SUNDAY,4286,5,0.0011665888940737283,12.909833,2.0,0.0
GERAL,GERAL,17,SUNDAY,4824,9,0.0018656716417910447,15.879203,4.0,0.0
GERAL,GERAL,17,SUNDAY,3773,8,0.0021203286509408957,10.874503,7.0,0.0
GERAL,GERAL,17,SUNDAY,5044,8,0.0015860428231562252,13.674501,1.0,0.0
GERAL,GERAL,17,SUNDAY,4146,7,0.001688374336710082,12.748735,3.0,0.0
GERAL,GERAL,17,SUNDAY,3855,5,0.0012970168612191958,10.773054,1.0,0.0
GERAL,GERAL,17,SUNDAY,783,3,0.0038314176245210726,2.510189,1.0,0.0
GERAL,GERAL,17,SUNDAY,262,1,0.003816793893129771,0.94869,0.0,0.0
GERAL,GERAL,17,SUNDAY,918,2,0.002178649237472767,2.997051,0.0,0.0
GERAL,GERAL,17,SUNDAY,1244,1,0.0008038585209003215,2.738535,29.0,0.0
GERAL,GERAL,17,SUNDAY,1433,169,0.11793440334961619,31.419997,206.204004,0.0
GERAL,GERAL,17,SUNDAY,685,82,0.11970802919708029,26.370096,90.257576,0.0
GERAL,GERAL,17,SUNDAY,3187,3,0.0009413241292751804,10.053237,3.0,0.0
GERAL,GERAL,17,SUNDAY,2971,2,0.0006731740154830024,9.775583,4.0,0.0
GERAL,GERAL,17,SUNDAY,580,0,0.0,1.371905,2.0,0.0
GERAL,GERAL,17,SUNDAY,581,53,0.09122203098106713,17.608572,73.075758,0.0
GERAL,GERAL,17,SUNDAY,389,72,0.18508997429305912,25.008269,90.090909,0.0
GERAL,GERAL,17,SUNDAY,2802,3,0.0010706638115631692,8.97405,2.0,0.0
GERAL,GERAL,17,SUNDAY,2607,7,0.002685078634445723,9.122339,4.0,0.0
GERAL,GERAL,17,SUNDAY,2779,3,0.0010795250089960418,9.331017,1.0,0.0
GERAL,GERAL,17,SUNDAY,605,85,0.14049586776859505,24.763313,86.477412,0.0
GERAL,GERAL,17,SUNDAY,425,50,0.11764705882352941,24.281477,61.0,0.0
GERAL,GERAL,17,SUNDAY,2758,55,0.01994198694706309,5.839335,16.0,1.0
GERAL,GERAL,17,SUNDAY,3351,79,0.02357505222321695,8.753343,42.0,0.0
GERAL,GERAL,17,SUNDAY,3583,86,0.024002232765838682,7.719386,19.0,0.0
GERAL,GERAL,17,SUNDAY,3797,66,0.017382143797735054,8.956922,13.0,0.0
GERAL,GERAL,17,SUNDAY,3146,62,0.019707565162110616,17.17452,40.0,0.0
GERAL,GERAL,17,SUNDAY,2744,3,0.0010932944606413995,9.571397,3.0,0.0
GERAL,GERAL,17,SUNDAY,2617,53,0.020252197172334733,4.741895,9.0,0.0
GERAL,GERAL,17,SUNDAY,5228,20,0.0038255547054322878,19.937652,120.0,0.0
GERAL,GERAL,17,SUNDAY,824,0,0.0,3.276704,0.0,0.0
GERAL,GERAL,17,SUNDAY,2214,74,0.03342366757000903,5.490341,1.0,0.0
GERAL,GERAL,17,SUNDAY,1197,1,0.000835421888053467,3.889185,0.0,0.0
GERAL,GERAL,17,SUNDAY,1494,3,0.002008032128514056,6.886058,6.0,0.0
GERAL,GERAL,17,SUNDAY,6816,14,0.0020539906103286387,19.208083,2.0,0.0
GERAL,GERAL,17,SUNDAY,2008,128,0.06374501992031872,113.146945,108.40909,0.0
GERAL,GERAL,17,SUNDAY,2848,35,0.01228932584269663,11.212209,70.0,0.0
GERAL,GERAL,17,SUNDAY,615,0,0.0,1.558943,0.0,0.0
GERAL,GERAL,17,SUNDAY,827,0,0.0,1.475682,3.0,0.0
GERAL,GERAL,17,SUNDAY,675,0,0.0,1.27257,1.0,0.0
GERAL,GERAL,17,SUNDAY,632,0,0.0,1.495761,5.0,0.0
GERAL,GERAL,17,SUNDAY,618,0,0.0,1.304019,3.0,0.0
GERAL,GERAL,17,SUNDAY,605,0,0.0,1.565986,2.0,0.0
GERAL,GERAL,17,SUNDAY,5586,159,0.028464017185821696,7.900862,4.0,0.0
GERAL,GERAL,17,SUNDAY,4933,155,0.03142104196229475,29.067275,19.0,0.0
GERAL,GERAL,17,SUNDAY,3877,118,0.030435904049522827,9.638353,10.0,0.0
GERAL,GERAL,17,SUNDAY,2657,83,0.0312382386149793,7.70802,8.0,0.0
GERAL,GERAL,17,SUNDAY,7522,13,0.0017282637596383941,17.122819,151.0,0.0
GERAL,GERAL,17,SUNDAY,3388,120,0.03541912632821724,8.708187,8.0,1.0
GERAL,GERAL,17,SUNDAY,4014,138,0.0343796711509716,8.42518,20.0,0.0
GERAL,GERAL,17,SUNDAY,50,9,0.18,4.914972,2.5,0.0
GERAL,GERAL,17,SUNDAY,68,18,0.2647058823529412,7.584317,8.666667,0.0
GERAL,GERAL,17,SUNDAY,129,11,0.08527131782945736,2.85918,1.0,0.0
GERAL,GERAL,17,SUNDAY,499,1,0.002004008016032064,1.665753,0.0,0.0
GERAL,GERAL,17,SUNDAY,748,0,0.0,2.054253,0.0,0.0
GERAL,GERAL,17,SUNDAY,642,2,0.003115264797507788,1.832486,0.0,0.0
GERAL,GERAL,17,SUNDAY,586,1,0.0017064846416382253,1.697556,0.0,0.0
GERAL,GERAL,17,SUNDAY,596,2,0.003355704697986577,1.816553,1.0,0.0
GERAL,GERAL,17,SUNDAY,6854,27,0.003939305515027721,20.900845,5.0,0.0
GERAL,GERAL,17,SUNDAY,103,13,0.1262135922330097,4.347628,4.5,0.0
GERAL,GERAL,17,SUNDAY,644,3,0.004658385093167702,1.937566,0.0,0.0
GERAL,GERAL,17,SUNDAY,33,0,0.0,0.0,0.0,0.0
GERAL,GERAL,17,SUNDAY,42,4,0.09523809523809523,3.666575,1.0,0.0
GERAL,GERAL,17,SUNDAY,210,9,0.04285714285714286,3.485915,14.0,0.0
GERAL,GERAL,17,SUNDAY,480,15,0.03125,3.542922,28.0,0.0
GERAL,GERAL,17,SUNDAY,284,8,0.028169014084507043,1.555071,9.0,0.0
GERAL,GERAL,17,SUNDAY,29,3,0.10344827586206896,3.52,2.0,0.0
GERAL,GERAL,17,SUNDAY,38,2,0.05263157894736842,1.48,0.5,0.0
GERAL,GERAL,17,SUNDAY,16,3,0.1875,3.72,1.0,0.0
GERAL,GERAL,17,SUNDAY,45,1,0.022222222222222223,0.38,1.0,0.0
GERAL,GERAL,17,SUNDAY,420,9,0.02142857142857143,3.127803,29.0,0.0
GERAL,GERAL,17,SUNDAY,100,1,0.01,0.616186,0.0,0.0
GERAL,GERAL,17,SUNDAY,608,10,0.01644736842105263,2.613899,42.0,0.0
GERAL,GERAL,17,SUNDAY,13,0,0.0,0.0,0.0,0.0
GERAL,GERAL,17,SUNDAY,7,1,0.14285714285714285,0.9,0.0,0.0
GERAL,GERAL,17,SUNDAY,690,1,0.0014492753623188406,2.248922,0.0,0.0
GERAL,GERAL,17,SUNDAY,4545,42,0.009240924092409241,77.751628,55.0,0.0
GERAL,GERAL,17,SUNDAY,348,47,0.13505747126436782,4.791394,14.833333,0.0
GERAL,GERAL,17,SUNDAY,1534,56,0.03650586701434159,4.690519,11.0,0.0
GERAL,GERAL,17,SUNDAY,605,17,0.02809917355371901,3.622341,3.0,0.0
GERAL,GERAL,17,SUNDAY,760,15,0.019736842105263157,1.720261,1.0,0.0
GERAL,GERAL,17,SUNDAY,10303,22,0.0021353003979423467,75.214194,155.0,0.0
GERAL,GERAL,17,SUNDAY,4197,33,0.007862759113652609,54.694238,100.0,0.0
GERAL,GERAL,17,SUNDAY,8857,24,0.0027097211245342666,49.186203,103.0,0.0
GERAL,GERAL,17,SUNDAY,155,41,0.2645161290322581,5.488046,14.25,0.0
GERAL,GERAL,17,SUNDAY,393,111,0.2824427480916031,4.447033,29.792307,0.0
GERAL,GERAL,17,SUNDAY,1635,53,0.03241590214067278,5.161085,4.0,0.0
GERAL,GERAL,17,SUNDAY,1160,28,0.02413793103448276,3.451064,2.0,0.0
GERAL,GERAL,17,SUNDAY,794,24,0.030226700251889168,3.933953,5.0,0.0
GERAL,GERAL,17,SUNDAY,6863,42,0.006119772694157075,102.124976,164.0,0.0
GERAL,GERAL,17,SUNDAY,4459,33,0.007400762502803319,97.287788,71.0,0.0
GERAL,GERAL,17,SUNDAY,459,119,0.25925925925925924,6.967074,43.399999,0.0
GERAL,GERAL,17,SUNDAY,176,35,0.19886363636363635,3.474733,9.48611,0.0
GERAL,GERAL,17,SUNDAY,527,172,0.32637571157495254,13.740679,60.294439,0.0
GERAL,GERAL,17,SUNDAY,11542,43,0.003725524172587073,71.63825,21.0,0.0
GERAL,GERAL,17,SUNDAY,2303,8,0.0034737299174989146,8.092079,1.0,0.0
GERAL,GERAL,17,SUNDAY,4187,161,0.038452352519703845,23.807728,140.0,0.0
GERAL,GERAL,17,SUNDAY,3754,5,0.0013319126265316996,17.0922,4.0,0.0
GERAL,GERAL,17,SUNDAY,11291,27,0.0023912850943229123,50.339911,4.0,0.0
GERAL,GERAL,17,SUNDAY,1726,188,0.10892236384704519,115.27874,128.3125,0.0
GERAL,GERAL,17,SUNDAY,3682,9,0.0024443237370994023,9.235759,89.0,0.0
GERAL,GERAL,17,SUNDAY,151,15,0.09933774834437085,9.8,13.0,0.0
GERAL,GERAL,17,SUNDAY,77,15,0.19480519480519481,12.362663,1.666666,0.0
GERAL,GERAL,17,SUNDAY,86,8,0.09302325581395349,5.09,5.5,0.0
GERAL,GERAL,17,SUNDAY,19,0,0.0,0.0,0.0,0.0
GERAL,GERAL,17,SUNDAY,1514,54,0.035667107001321,3.397227,3.0,0.0
GERAL,GERAL,17,SUNDAY,1698,72,0.04240282685512368,3.442405,3.0,0.0
GERAL,GERAL,17,SUNDAY,4986,147,0.029482551143200964,25.883485,137.0,0.0
GERAL,GERAL,17,SUNDAY,5522,240,0.0434625135820355,49.492138,368.0,0.0
GERAL,GERAL,17,SUNDAY,5240,164,0.031297709923664124,44.595986,214.0,0.0
GERAL,GERAL,17,SUNDAY,11352,70,0.00616631430584919,47.121752,306.0,0.0
GERAL,GERAL,17,SUNDAY,1678,87,0.05184743742550656,30.461267,108.0,0.0
GERAL,GERAL,17,SUNDAY,3363,73,0.021706809396372286,8.701239,26.0,0.0
GERAL,GERAL,17,SUNDAY,3272,114,0.03484107579462103,7.331746,13.0,0.0
GERAL,GERAL,17,SUNDAY,2956,123,0.04161028416779432,6.319443,2.0,0.0
GERAL,GERAL,17,SUNDAY,8014,59,0.007362116296481158,34.36848,151.0,0.0
GERAL,GERAL,17,SUNDAY,2332,4,0.0017152658662092624,10.475349,13.0,0.0
GERAL,GERAL,17,SUNDAY,2449,4,0.0016333197223356473,11.148991,52.0,0.0
GERAL,GERAL,17,SUNDAY,2705,7,0.002587800369685767,10.997784,10.0,0.0
GERAL,GERAL,17,SUNDAY,2583,4,0.001548586914440573,10.777163,6.0,0.0
GERAL,GERAL,17,SUNDAY,2218,4,0.0018034265103697023,10.370888,6.0,0.0
GERAL,GERAL,17,SUNDAY,2293,3,0.0013083296990841692,10.776146,30.0,0.0
GERAL,GERAL,17,SUNDAY,3823,88,0.023018571802249543,9.202056,13.0,0.0
GERAL,GERAL,17,SUNDAY,3139,65,0.020707231602421154,7.579077,28.0,0.0
GERAL,GERAL,17,SUNDAY,3865,100,0.0258732212160414,9.299439,34.0,0.0
GERAL,GERAL,17,SUNDAY,4638,22,0.004743423889607589,12.548814,105.0,0.0
GERAL,GERAL,17,SUNDAY,1509,27,0.017892644135188866,4.806844,7.0,1.0
GERAL,GERAL,17,SUNDAY,2319,93,0.040103492884864166,5.352213,4.0,0.0
GERAL,GERAL,17,SUNDAY,3639,14,0.0038472107721901623,17.382567,92.0,0.0
GERAL,GERAL,17,SUNDAY,1882,5,0.002656748140276302,5.27895,28.0,0.0
GERAL,GERAL,17,SUNDAY,98,0,0.0,0.349724,0.0,0.0
GERAL,GERAL,17,SUNDAY,1409,43,0.030518097941802696,5.805044,143.0,0.0
GERAL,GERAL,17,SUNDAY,626,17,0.027156549520766772,4.292443,63.0,2.0
GERAL,GERAL,17,SUNDAY,519,17,0.03275529865125241,2.422239,61.0,0.0
GERAL,GERAL,17,SUNDAY,1309,50,0.03819709702062643,3.367294,1.0,0.0
GERAL,GERAL,17,SUNDAY,1290,42,0.03255813953488372,3.444974,4.0,0.0
GERAL,GERAL,17,SUNDAY,369,5,0.013550135501355014,3.08575,13.0,0.0
GERAL,GERAL,17,SUNDAY,212,5,0.02358490566037736,2.333849,24.0,0.0
GERAL,GERAL,17,SUNDAY,320,8,0.025,2.523211,18.0,1.0
GERAL,GERAL,17,SUNDAY,781,6,0.0076824583866837385,2.685659,40.0,0.0
GERAL,GERAL,17,SUNDAY,1205,39,0.03236514522821577,3.736486,2.0,0.0
GERAL,GERAL,17,SUNDAY,981,45,0.045871559633027525,2.794091,2.0,0.0
GERAL,GERAL,17,SUNDAY,1380,41,0.029710144927536233,5.168812,8.556935,0.556935
GERAL,GERAL,17,SUNDAY,314,107,0.34076433121019106,7.099587,61.583334,2.0
GERAL,GERAL,17,SUNDAY,4,1,0.25,2.99,0.0,0.0
GERAL,GERAL,17,SUNDAY,1516,54,0.03562005277044855,3.406559,2.0,0.0
GERAL,GERAL,17,SUNDAY,13,0,0.0,0.0,0.0,0.0
GERAL,GERAL,17,SUNDAY,60,13,0.21666666666666667,7.617937,7.0,0.0
GERAL,GERAL,17,SUNDAY,98,5,0.05102040816326531,7.243791,1.0,0.0
GERAL,GERAL,17,SUNDAY,2762,4,0.001448225923244026,17.969299,11.0,0.0
GERAL,GERAL,17,SUNDAY,2100,1,0.0004761904761904762,14.002737,20.0,0.0
GERAL,GERAL,17,SUNDAY,18,2,0.1111111111111111,4.39,3.0,0.0
GERAL,GERAL,17,SUNDAY,2285,0,0.0,14.486904,17.0,0.0
GERAL,GERAL,17,SUNDAY,2530,2,0.0007905138339920949,16.78214,15.0,0.0
GERAL,GERAL,17,SUNDAY,2531,1,0.0003951007506914263,16.846737,43.0,0.0
GERAL,GERAL,17,SUNDAY,2123,0,0.0,13.840994,25.0,0.0
GERAL,GERAL,17,SUNDAY,374,27,0.07219251336898395,2.985105,19.0,0.0
GERAL,GERAL,17,SUNDAY,766,19,0.024804177545691905,5.384567,38.0,0.0
GERAL,GERAL,17,SUNDAY,4254,25,0.005876821814762577,23.942999,94.0,0.0
GERAL,GERAL,17,SUNDAY,3854,11,0.002854177477944992,11.02758,3.0,0.0
GERAL,GERAL,17,SUNDAY,3443,7,0.0020331106593087424,10.8541,3.0,0.0
GERAL,GERAL,17,SUNDAY,603,12,0.01990049751243781,7.323851,3.0,0.0
GERAL,GERAL,17,SUNDAY,387,109,0.28165374677002586,28.934347,35.2,3.0
GERAL,GERAL,17,SUNDAY,93,18,0.1935483870967742,12.9267,3.166665,0.0
GERAL,GERAL,17,SUNDAY,1626,81,0.04981549815498155,7.735035,8.0,0.0
GERAL,GERAL,17,SUNDAY,3338,32,0.009586578789694428,34.94759,156.0,0.0
GERAL,GERAL,17,SUNDAY,6517,20,0.003068896731624981,33.29213,135.0,0.0
GERAL,GERAL,17,SUNDAY,7993,22,0.0027524083573126487,46.568752,180.0,0.0
GERAL,GERAL,17,SUNDAY,2814,6,0.0021321961620469083,9.371625,2.0,0.0
GERAL,GERAL,17,SUNDAY,2299,4,0.0017398869073510222,13.048838,7.0,0.0
GERAL,GERAL,17,SUNDAY,331,53,0.16012084592145015,61.075114,26.759589,4.0
GERAL,GERAL,17,SUNDAY,358,48,0.1340782122905028,68.429163,36.642857,0.0
GERAL,GERAL,17,SUNDAY,229,39,0.1703056768558952,33.381563,17.666666,0.0
GERAL,GERAL,17,SUNDAY,1955,56,0.02864450127877238,7.587267,4.0,0.0
GERAL,GERAL,17,SUNDAY,855,27,0.031578947368421054,6.672815,2.407407,1.0
GERAL,GERAL,17,SUNDAY,2730,13,0.004761904761904762,22.240987,66.0,0.0
GERAL,GERAL,17,SUNDAY,8391,17,0.0020259802168990583,36.771182,164.0,0.0
GERAL,GERAL,17,SUNDAY,3236,9,0.002781211372064277,11.25999,4.0,0.0
GERAL,GERAL,17,SUNDAY,3780,10,0.0026455026455026454,12.616874,3.0,0.0
GERAL,GERAL,17,SUNDAY,2439,77,0.031570315703157034,6.931472,10.0,0.0
GERAL,GERAL,17,SUNDAY,4402,121,0.02748750567923671,11.552432,12.5,1.5
GERAL,GERAL,17,SUNDAY,244,17,0.06967213114754098,38.682101,13.5,2.0
GERAL,GERAL,17,SUNDAY,1564,45,0.02877237851662404,5.06937,4.594813,0.594813
GERAL,GERAL,17,MONDAY,4200,1024,0.2438095238095238,116.159741,883.37491,1.0
GERAL,GERAL,17,MONDAY,3208,802,0.25,53.077602,741.48495,5.0
GERAL,GERAL,17,MONDAY,6335,2244,0.3542225730071034,95.906978,935.295044,9.0
GERAL,GERAL,17,MONDAY,4050,1202,0.2967901234567901,58.087495,775.191382,2.0
GERAL,GERAL,17,MONDAY,2440,413,0.16926229508196722,89.276285,536.457713,5.0
GERAL,GERAL,17,MONDAY,7411,1853,0.250033733639185,40.44812,1015.605199,9.0
GERAL,GERAL,17,MONDAY,99,5,0.050505050505050504,25.386518,0.0,0.0
GERAL,GERAL,17,MONDAY,1001,76,0.07592407592407592,28.583576,29.0,0.0
GERAL,GERAL,17,MONDAY,594,51,0.08585858585858586,22.56134,14.0,0.0
GERAL,GERAL,17,MONDAY,1575,130,0.08253968253968254,57.224807,33.0,0.0
GERAL,GERAL,17,MONDAY,835,89,0.10658682634730539,33.83282,38.0,0.0
GERAL,GERAL,17,MONDAY,1191,93,0.07808564231738035,30.110749,34.0,0.0
GERAL,GERAL,17,MONDAY,1249,101,0.08086469175340272,36.74192,46.0,0.0
GERAL,GERAL,17,MONDAY,420,11,0.02619047619047619,4.258287,0.0,0.0
GERAL,GERAL,17,MONDAY,26,2,0.07692307692307693,10.05,0.0,0.0
GERAL,GERAL,17,MONDAY,5650,19,0.0033628318584070795,14.667799,101.0,1.0
GERAL,GERAL,17,MONDAY,4004,55,0.013736263736263736,14.311499,164.0,1.0
GERAL,GERAL,17,MONDAY,4908,60,0.012224938875305624,20.416361,159.0,2.0
GERAL,GERAL,17,MONDAY,6870,25,0.00363901018922853,19.545152,157.0,0.0
GERAL,GERAL,17,MONDAY,247,1,0.004048582995951417,3.553787,0.0,0.0
GERAL,GERAL,17,MONDAY,210,8,0.0380952380952381,2.836561,0.0,0.0
GERAL,GERAL,17,MONDAY,7161,27,0.003770423125261835,19.899506,115.0,0.0
GERAL,GERAL,17,MONDAY,4764,17,0.003568429890848027,21.792515,160.0,0.0
GERAL,GERAL,17,MONDAY,205,5,0.024390243902439025,3.416211,0.0,0.0
GERAL,GERAL,17,MONDAY,63,3,0.047619047619047616,6.41,0.0,0.0
GERAL,GERAL,17,MONDAY,43,3,0.06976744186046512,12.984556,0.0,0.0
GERAL,GERAL,17,MONDAY,1860,6,0.0032258064516129032,6.314392,3.0,0.0
GERAL,GERAL,17,MONDAY,244,2,0.00819672131147541,1.480623,0.0,0.0
GERAL,GERAL,17,MONDAY,1305,4,0.0030651340996168583,4.56018,0.0,0.0
GERAL,GERAL,17,MONDAY,1651,2,0.0012113870381586917,6.717266,1.0,0.0
GERAL,GERAL,17,MONDAY,60,15,0.25,4.680249,1.476014,0.0
GERAL,GERAL,17,MONDAY,101,14,0.13861386138613863,7.803684,0.0,0.0
GERAL,GERAL,17,MONDAY,1453,2,0.0013764624913971094,5.488791,0.0,0.0
GERAL,GERAL,17,MONDAY,148,8,0.05405405405405406,6.471031,0.0,0.0
GERAL,GERAL,17,MONDAY,102,19,0.18627450980392157,10.859197,1.063634,0.0
GERAL,GERAL,17,MONDAY,2884,43,0.014909847434119279,17.376765,169.0,0.0
GERAL,GERAL,17,MONDAY,2517,6,0.0023837902264600714,8.280442,3.0,0.0
GERAL,GERAL,17,MONDAY,7075,6,0.0008480565371024735,26.464185,5.0,0.0
GERAL,GERAL,17,MONDAY,1171,43,0.036720751494449186,18.56844,43.833333,0.0
GERAL,GERAL,17,MONDAY,1888,7,0.003707627118644068,6.898354,2.0,0.0
GERAL,GERAL,17,MONDAY,4228,9,0.0021286660359508044,17.314313,111.0,0.0
GERAL,GERAL,17,MONDAY,5563,3,0.0005392773683264426,15.060817,89.0,0.0
GERAL,GERAL,17,MONDAY,11349,15,0.0013217023526301878,9.961763,0.0,0.0
GERAL,GERAL,17,MONDAY,10386,7,0.0006739842095128057,9.179444,0.0,0.0
