shopping,shopping_sigla,campanha,audiencia,data,impressoes,cliques,custo,conversoes,valor_conversoes
GERAL,GERAL,Search (Franquias - NR),84329961407,2025-05-31,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),326804463039,2025-05-31,33,1,4.689927,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565735,2025-05-31,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565815,2025-05-31,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),374556130747,2025-05-31,7,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),45786871609,2025-05-31,13,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),47984193746,2025-05-31,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),51668104495,2025-05-31,8,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),103997905950,2025-05-31,16,1,1.63,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072040,2025-05-31,22,3,8.32,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072960,2025-05-31,18,4,13.3,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),344031553889,2025-05-31,12,1,3.92,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),345911565263,2025-05-31,24,2,4.07,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),369713565815,2025-05-31,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),45786871609,2025-05-31,40,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),47984193746,2025-05-31,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),51668104495,2025-05-31,26,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),92281256463,2025-05-31,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),103997905950,2025-05-31,35,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072040,2025-05-31,24,1,1.38,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072960,2025-05-31,28,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),344031553889,2025-05-31,27,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),345911565263,2025-05-31,32,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565735,2025-05-31,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565815,2025-05-31,9,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),2454117862687,2025-05-31,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),45786871609,2025-06-01,38,4,6.807628,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),47984193746,2025-06-01,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),51668104495,2025-06-01,25,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),56976936698,2025-06-01,7,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),103997905950,2025-06-01,19,4,9.96,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),326804463039,2025-06-01,44,3,3.45,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),334585072960,2025-06-01,38,2,7.016952,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),344031553889,2025-06-01,34,3,8.7,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),345911565263,2025-06-01,15,1,1.66,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565735,2025-06-01,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565815,2025-06-01,5,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),2454117862687,2025-06-01,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),45786871609,2025-06-01,8,1,3.42,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),47984193746,2025-06-01,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),56976936698,2025-06-01,6,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),75957715300,2025-06-01,6,1,5.32,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),326804463039,2025-06-01,6,1,16.51,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565735,2025-06-01,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565815,2025-06-01,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),374556130747,2025-06-01,8,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),45786871609,2025-06-01,15,1,1.56,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),47984193746,2025-06-01,2,1,1.84,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),51668104495,2025-06-01,12,3,12.460657,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),92281256703,2025-06-01,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),103997905950,2025-06-01,6,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072040,2025-06-01,23,1,3.715067,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072960,2025-06-01,10,1,3.29,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),344031553889,2025-06-01,7,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),345911565263,2025-06-01,14,1,8.96,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),369713565735,2025-06-01,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),369713565815,2025-06-01,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),45786871609,2025-06-01,67,1,1.26,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),47984193746,2025-06-01,5,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),51668104495,2025-06-01,37,1,1.152927,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),92281256703,2025-06-01,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),103997905950,2025-06-01,58,2,9.28,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072040,2025-06-01,28,1,0.49,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072960,2025-06-01,34,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),344031553889,2025-06-01,44,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),345911565263,2025-06-01,47,1,13.14,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565735,2025-06-01,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565815,2025-06-01,8,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),45786871609,2025-06-02,30,1,1.53,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),47984193746,2025-06-02,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),51668104495,2025-06-02,16,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),56976936698,2025-06-02,7,1,2.7,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),103997905950,2025-06-02,23,1,11.37,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),326804463039,2025-06-02,30,1,4.88,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),334585072960,2025-06-02,24,3,9.59,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),344031553889,2025-06-02,14,2,1.51,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),345911565263,2025-06-02,20,2,5.56,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565735,2025-06-02,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565815,2025-06-02,18,1,10.382153,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565975,2025-06-02,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),45786871609,2025-06-02,36,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),47984193746,2025-06-02,7,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),56976936698,2025-06-02,26,1,3.77,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),75957715300,2025-06-02,26,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),84329961407,2025-06-02,5,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),326804463039,2025-06-02,34,3,19.077849,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565815,2025-06-02,8,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),374556130747,2025-06-02,13,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),2454117862687,2025-06-02,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),45786871609,2025-06-02,6,1,3.46,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),103997905950,2025-06-02,3,2,0.02,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072040,2025-06-02,4,2,2.68,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072960,2025-06-02,3,1,5.38,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),344031553889,2025-06-02,2,1,5.46,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),345911565263,2025-06-02,6,2,3.87,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),45786871609,2025-06-02,43,2,7.68,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),47984193746,2025-06-02,9,1,3.1,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),51668104495,2025-06-02,30,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),92281256703,2025-06-02,9,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),103997905950,2025-06-02,52,1,3.05,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072040,2025-06-02,25,1,5.3,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072960,2025-06-02,40,2,6.32,1.0,0.0
GERAL,GERAL,Search (Franquias - GS),344031553889,2025-06-02,39,1,1.34,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),345911565263,2025-06-02,28,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565735,2025-06-02,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565815,2025-06-02,9,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565975,2025-06-02,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),45786871609,2025-06-03,33,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),47984193746,2025-06-03,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),51668104495,2025-06-03,12,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),56976936698,2025-06-03,14,1,2.4,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),103997905950,2025-06-03,42,2,2.58,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),326804463039,2025-06-03,22,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),334585072960,2025-06-03,27,1,2.4,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),344031553889,2025-06-03,41,4,4.27,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),345911565263,2025-06-03,30,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565815,2025-06-03,7,1,1.4,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),47984193746,2025-06-03,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),53392831403,2025-06-03,11,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),45786871609,2025-06-03,31,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),47984193746,2025-06-03,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),56976936698,2025-06-03,19,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),75957715300,2025-06-03,16,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),84329961407,2025-06-03,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),326804463039,2025-06-03,35,1,3.49,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565735,2025-06-03,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565815,2025-06-03,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565975,2025-06-03,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),374556130747,2025-06-03,16,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),45786871609,2025-06-03,16,2,6.49,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),47984193746,2025-06-03,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),51668104495,2025-06-03,10,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),92281256703,2025-06-03,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),103997905950,2025-06-03,10,3,8.671786,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072040,2025-06-03,9,1,0.63,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072960,2025-06-03,5,1,0.14,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),344031553889,2025-06-03,10,3,2.55039,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),345911565263,2025-06-03,8,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),369713565735,2025-06-03,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),369713565815,2025-06-03,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),45786871609,2025-06-03,17,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),47984193746,2025-06-03,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),51668104495,2025-06-03,14,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),92281256463,2025-06-03,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),92281256703,2025-06-03,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),103997905950,2025-06-03,20,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072040,2025-06-03,14,1,3.49,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072960,2025-06-03,28,1,6.3,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),344031553889,2025-06-03,21,2,20.053645,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),345911565263,2025-06-03,22,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565815,2025-06-03,10,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),45786871609,2025-06-04,34,2,1.59,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),51668104495,2025-06-04,12,1,1.253917,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),56976936698,2025-06-04,14,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),103997905950,2025-06-04,30,3,3.84,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),326804463039,2025-06-04,26,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),334585072960,2025-06-04,11,1,1.04,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),344031553889,2025-06-04,30,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),345911565263,2025-06-04,20,3,3.74,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565735,2025-06-04,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NK),369713565815,2025-06-04,4,1,1.792368,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),45786871609,2025-06-04,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),47984193746,2025-06-04,44,3,1.22805,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),51668104495,2025-06-04,9,3,0.812403,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),53392831403,2025-06-04,75,2,0.304545,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),92281256463,2025-06-04,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NS),92281256703,2025-06-04,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),45786871609,2025-06-04,46,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),47984193746,2025-06-04,7,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),56976936698,2025-06-04,20,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),75957715300,2025-06-04,24,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),84329961407,2025-06-04,2,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),326804463039,2025-06-04,45,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565735,2025-06-04,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),369713565815,2025-06-04,7,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - NR),374556130747,2025-06-04,24,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),45786871609,2025-06-04,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),51668104495,2025-06-04,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),53392831403,2025-06-04,1,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),103997905950,2025-06-04,8,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072040,2025-06-04,4,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),334585072960,2025-06-04,7,2,7.12,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),344031553889,2025-06-04,5,1,9.9,0.0,0.0
GERAL,GERAL,Search (Franquias - CS),345911565263,2025-06-04,6,1,0.13,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),45786871609,2025-06-04,33,2,6.18,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),47984193746,2025-06-04,5,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),51668104495,2025-06-04,19,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),92281256703,2025-06-04,3,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),103997905950,2025-06-04,18,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072040,2025-06-04,24,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),334585072960,2025-06-04,22,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),344031553889,2025-06-04,23,2,12.675287,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),345911565263,2025-06-04,16,0,0.0,0.0,0.0
GERAL,GERAL,Search (Franquias - GS),369713565815,2025-06-04,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],47984196266,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668099935,2025-06-05,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101375,2025-06-05,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101495,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101735,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102335,2025-06-05,4,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102455,2025-06-05,7,2,0.09,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103535,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103895,2025-06-05,2,1,0.11,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],55963842637,2025-06-05,2,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565817,2025-06-05,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469418,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715540,2025-06-05,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],124892052055,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],298229924760,2025-06-05,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463039,2025-06-05,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463079,2025-06-05,3,2,0.09,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565103,2025-06-05,3,1,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565263,2025-06-05,2,1,0.06,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565303,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565055,2025-06-05,1,1,0.17,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],374556130747,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],958956277844,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527566,2025-06-05,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2366257488666,2025-06-05,2,1,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],45786871609,2025-06-05,18,4,0.319389,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],47984196266,2025-06-05,3,2,0.12,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102215,2025-06-05,2,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102335,2025-06-05,10,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102455,2025-06-05,12,1,0.25,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103415,2025-06-05,5,3,0.34,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103655,2025-06-05,8,2,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103775,2025-06-05,9,2,0.2,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103895,2025-06-05,5,1,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],55963842637,2025-06-05,5,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565457,2025-06-05,3,2,0.36,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565577,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565697,2025-06-05,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565817,2025-06-05,1,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],124892052055,2025-06-05,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],298229924760,2025-06-05,12,2,0.2,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],326804463039,2025-06-05,7,2,0.19,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],374556130747,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],791139245467,2025-06-05,13,4,0.46,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],958956277844,2025-06-05,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],1964009779173,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],2366257488666,2025-06-05,24,8,0.466882,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],45786871609,2025-06-05,11,5,0.128163,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101615,2025-06-05,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102215,2025-06-05,2,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102335,2025-06-05,10,5,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102455,2025-06-05,8,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103415,2025-06-05,8,1,0.02,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103655,2025-06-05,14,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103775,2025-06-05,7,3,0.02565,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103895,2025-06-05,6,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],55963842637,2025-06-05,6,2,0.2,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565577,2025-06-05,4,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469418,2025-06-05,28,9,0.18,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715300,2025-06-05,14,4,0.129902,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],124892052055,2025-06-05,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],298229924760,2025-06-05,12,4,0.07,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463039,2025-06-05,17,5,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463079,2025-06-05,3,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],334585072960,2025-06-05,9,2,0.042517,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345904698375,2025-06-05,7,2,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565103,2025-06-05,8,3,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565263,2025-06-05,19,7,0.16,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713565095,2025-06-05,13,3,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],374556130747,2025-06-05,4,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],791139245467,2025-06-05,15,7,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],958956277844,2025-06-05,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1086950275831,2025-06-05,40,12,0.27,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1965616527326,2025-06-05,76,26,0.548945,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2062563601327,2025-06-05,25,7,0.18,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2366257488666,2025-06-05,33,13,0.235197,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],45786871609,2025-06-05,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668101495,2025-06-05,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668101615,2025-06-05,5,2,0.14,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102335,2025-06-05,6,2,0.24,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102455,2025-06-05,6,0,0.0,0.0,0.0
