shopping,shopping_sigla,campanha_id,campanha,tipo_canal,data,impressoes,alcance,frequencia,custo,cliques,conversoes
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-16,37292,27891,1.441827112688681,96.959762,75,23.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-17,36788,27515,1.418571688170089,101.571803,71,37.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-18,35554,25740,1.456993006993007,101.065781,85,18.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-19,35466,25868,1.4562007113035411,100.760692,60,15.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-20,38251,25425,1.584660766961652,100.348147,71,13.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-21,35723,24233,1.5518507819914993,99.93816,79,25.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-22,35195,26821,1.399463107266694,99.359376,66,26.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-23,30777,23990,1.3657357232180074,98.772623,56,15.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-24,30758,23866,1.355568591301433,98.384627,70,13.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-25,35059,25137,1.4550264550264551,97.753568,62,8.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-26,30265,24574,1.326971595995768,96.821134,55,13.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-27,10282,7830,1.4077905491698595,33.160367,14,3.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-28,10357,9126,1.2682445759368837,31.132202,10,5.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-29,11216,9964,1.2510036130068245,30.615618,18,5.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-30,13448,9016,1.5776397515527951,29.854668,11,6.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-01-31,12655,8834,1.5422232284355897,28.511376,11,2.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-02-01,12767,10922,1.2830067753158763,32.589686,26,6.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-02-02,11917,9925,1.3185894206549118,34.157164,21,6.0
GERAL,GERAL,23346380136,[ALC - NARBONA - CS],VIDEO,2026-02-03,8339,6264,1.4620051085568326,18.285351,7,3.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-11,2588,2056,1.2587548638132295,8.130417,17,55.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-12,4137,3284,1.2597442143727162,17.041057,26,96.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-13,4855,4028,1.205312810327706,22.059666,35,156.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-14,2417,1986,1.217019133937563,12.765207,27,76.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-15,4963,4053,1.224525043177893,25.597386,20,120.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-16,6865,5424,1.2656710914454277,25.531073,29,163.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-17,5523,4495,1.228698553948832,25.51504,32,157.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-18,7576,6073,1.2474888852297052,25.537426,18,225.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-19,7748,6103,1.2695395707029329,25.534648,24,221.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-20,8981,7341,1.2234028061571993,25.527934,28,334.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-21,5331,4435,1.2020293122886132,18.370892,32,222.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-22,7255,5888,1.2321671195652173,25.561615,36,293.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-23,8013,6414,1.2492984097287185,25.621667,25,275.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-24,7780,6262,1.242414564037049,20.225733,40,166.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-25,6273,5067,1.2380106571936056,25.638392,45,105.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-26,6903,5810,1.1881239242685027,25.720059,31,266.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-27,9533,7922,1.2033577379449634,25.728525,35,237.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-28,8814,7289,1.2092193716559199,23.467801,49,248.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-29,11827,9297,1.2721307948800689,25.848591,54,324.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-30,13952,10906,1.2792958004768018,25.501694,125,506.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2025-12-31,9735,7810,1.2464788732394365,15.221606,57,157.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-01,7553,6268,1.2050095724313976,24.117282,114,187.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-06,4814,3995,1.2050062578222778,27.89574,27,109.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-07,8414,6748,1.2468879668049793,27.899671,45,194.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-08,5812,4878,1.1914719147191473,19.260693,44,128.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-09,3887,3301,1.1775219630415026,24.244847,19,91.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-10,1133,999,1.1341341341341342,27.581115,111,127.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-11,1220,1060,1.150943396226415,16.478532,57,77.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-12,848,720,1.1777777777777778,26.593832,68,79.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-13,570,493,1.156186612576065,28.602263,61,64.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-14,1457,1259,1.1572676727561557,19.844155,21,44.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-15,2419,2094,1.1552053486150908,29.36023,38,90.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-16,2693,2233,1.2060008956560682,28.612043,21,55.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-17,3355,2767,1.2125045175280087,27.757661,30,87.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-18,2704,2217,1.2196662156066758,22.550995,36,71.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-19,8311,6571,1.2647998782529295,28.794267,30,144.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-20,6791,5520,1.2302536231884058,24.274198,30,87.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-21,6720,5440,1.2352941176470589,25.346365,22,87.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-22,6225,5061,1.2299940723177238,21.8819,13,73.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-23,6525,5448,1.1976872246696035,29.187277,19,110.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-24,6153,5175,1.1889855072463769,29.031943,19,106.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-25,5069,4305,1.1774680603948897,24.554719,14,69.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-26,7211,5917,1.2186919046814264,29.261168,15,75.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-27,7691,6228,1.234906872190109,29.329968,18,90.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-28,8159,6619,1.2326635443420457,29.366503,18,91.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-29,7703,6249,1.232677228356537,29.313964,25,90.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-30,7063,5756,1.2270674079221682,29.378198,19,95.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-01-31,4709,3911,1.204039887496804,27.777275,13,87.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-01,6131,5066,1.210225029609159,29.427594,52,142.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-02,5066,4336,1.1683579335793357,15.080053,27,73.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-03,2901,2435,1.1913757700205339,28.570404,34,69.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-04,2522,2138,1.1796071094480822,27.076073,30,63.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-05,361,308,1.172077922077922,6.030437,10,21.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-07,1113,1042,1.0681381957773513,32.932039,41,35.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-08,658,553,1.1898734177215189,18.679455,39,30.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-09,2145,1843,1.1638632664134563,33.331553,29,61.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-10,10166,8128,1.250738188976378,33.334973,46,242.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-11,11922,9452,1.2613203554803216,30.926366,75,250.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-12,12457,9843,1.2655694402113178,30.953267,60,285.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-13,11309,9051,1.249475196110927,33.684432,71,279.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-14,11352,9440,1.202542372881356,33.588438,86,377.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-15,9360,7446,1.257050765511684,27.761537,104,279.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-16,12029,9613,1.2513263289295746,30.074808,91,361.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-17,8897,7212,1.2336383804769828,21.161408,70,183.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-18,10001,7937,1.2600478770316241,35.541738,40,181.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-19,15522,11860,1.308768971332209,35.535855,27,195.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-20,15857,12475,1.2711022044088176,35.516724,63,281.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-21,12883,10488,1.2283562166285278,35.542949,54,331.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-22,11893,9274,1.2824024153547553,32.691984,94,294.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-23,17750,13607,1.3044756375395017,35.750002,61,280.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-24,18898,14352,1.3167502787068004,35.423979,134,355.0
GERAL,GERAL,23359104901,[PMAX - NARBONA - CS],PERFORMANCE_MAX,2026-02-25,5809,5066,1.1466640347414134,8.152057,37,100.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-19,2617,3516,1.015358361774744,7.471196,0,0.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-20,2416,3146,1.0104895104895104,7.465478,0,27.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-21,2534,3305,1.0136157337367624,7.482734,0,9.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-22,3316,4287,1.0356892932120363,7.470052,0,9.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-23,2127,2774,1.0082912761355443,7.460164,3,7.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-24,2373,3091,1.008735037204788,7.466866,1,12.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-25,2547,3300,1.0093939393939393,7.46942,1,7.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-26,3453,4590,1.0139433551198258,7.469079,3,11.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-27,4716,6188,1.036037491919845,7.465535,0,8.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-28,3222,4256,1.0150375939849625,7.470649,0,6.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-29,3038,4045,1.0126081582200248,7.469982,1,12.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-30,3335,4386,1.0191518467852256,7.476469,0,9.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2025-12-31,3251,4345,1.0140391254315304,7.470993,2,6.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2026-01-01,2902,3886,1.0095213587236234,6.394553,0,11.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2026-01-06,2329,3003,1.0156510156510157,8.094728,0,2.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2026-01-07,2750,3451,1.0388293248333815,8.102724,1,12.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2026-01-08,4432,5808,1.024793388429752,8.110285,2,5.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2026-01-09,4674,6342,1.0113528855250709,8.102915,0,12.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2026-01-10,4639,6081,1.032067094227923,8.097424,3,10.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2026-01-11,4163,5599,1.0192891587783532,8.090006,0,14.0
GERAL,GERAL,23374069830,[ALC - NATAL 25 - NK] #TV,VIDEO,2026-01-12,1253,1762,1.0017026106696936,2.254453,2,2.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-19,2316,2142,1.2525676937441643,7.445206,6,19.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-20,3405,2549,1.4484111416241663,7.464843,3,11.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-21,4182,2767,1.5796891940730033,7.464988,4,2.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-22,3164,3034,1.1694133157547792,7.46622,3,14.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-23,3687,3118,1.3017960230917254,7.486905,0,7.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-24,3710,3393,1.219569702328323,7.485547,2,6.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-25,4814,4545,1.2369636963696369,7.47159,7,8.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-26,3497,3312,1.2173913043478262,7.464806,4,5.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-27,3681,3721,1.1730717549045955,7.478889,2,3.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-28,4171,4162,1.195819317635752,7.480402,4,11.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-29,4106,4082,1.1727094561489466,7.480777,1,5.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-30,3858,4378,1.0959342165372317,7.483214,6,8.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2025-12-31,3290,3838,1.0721730067743616,7.478399,4,8.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2026-01-01,3324,3710,1.106199460916442,6.525858,5,6.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2026-01-06,2810,2590,1.21003861003861,8.155375,10,5.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2026-01-07,2539,2010,1.3527363184079602,8.114147,9,0.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2026-01-08,2080,1610,1.4024844720496894,8.120542,12,0.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2026-01-09,2990,3380,1.0775147928994082,8.108964,9,11.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2026-01-10,5060,5097,1.1436138905238376,8.100811,4,10.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2026-01-11,5974,5891,1.1868952639619759,8.112933,10,8.0
GERAL,GERAL,23374075092,[ALC - NATAL 25 - NS] #TV,VIDEO,2026-01-12,1783,1783,1.1991026360067303,2.579149,1,2.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-19,2639,3516,1.018202502844141,7.4626,0,2.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-20,3104,4175,1.0210778443113773,7.468717,0,3.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-21,2569,3340,1.02125748502994,7.469604,0,4.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-22,2581,3393,1.021514883583849,7.464745,0,7.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-23,2316,3021,1.0175438596491229,7.460252,0,4.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-24,2443,3141,1.037886023559376,7.514448,0,4.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-25,1889,2455,1.014663951120163,7.453402,4,16.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-26,2066,2693,1.0077979948013367,7.464537,0,15.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-27,2906,3805,1.0157687253613665,7.475661,0,18.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-28,4214,5546,1.0412910205553552,7.478373,0,20.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-29,3267,4320,1.0280092592592593,7.469764,0,15.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-30,3155,4137,1.0149867053420354,7.468544,1,9.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2025-12-31,3320,4403,1.0147626618214853,7.469016,0,16.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2026-01-01,2936,3921,1.0122417750573833,6.469644,1,19.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2026-01-06,2281,3016,1.018236074270557,8.104966,0,3.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2026-01-07,2889,3620,1.0486187845303867,8.108491,3,7.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2026-01-08,3664,5015,1.0209371884346958,8.102543,2,12.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2026-01-09,3185,4225,1.0089940828402366,8.117977,0,8.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2026-01-10,4629,6196,1.0235635894125241,8.100609,1,6.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2026-01-11,4675,6245,1.0251401120896717,8.10593,0,12.0
GERAL,GERAL,23378900783,[ALC - NATAL 25 - NR] #TV,VIDEO,2026-01-12,1409,1922,1.0067637877211237,2.4944,0,3.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-19,2267,2745,1.0604735883424408,7.458121,0,2.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-20,2646,3378,1.0219064535227946,7.461789,0,8.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-21,2269,2875,1.015304347826087,7.473441,0,9.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-22,1631,1956,1.0219836400817996,7.462565,1,14.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-23,2369,2908,1.0106602475928472,7.469299,1,10.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-24,4105,4926,1.0483150629313844,7.466442,0,8.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-25,2651,3349,1.0220961481039117,7.443165,0,10.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-26,2814,3507,1.0202452238380382,7.465031,0,23.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-27,2704,3440,1.0229651162790698,7.469676,0,13.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-28,3029,3810,1.0259842519685038,7.469175,1,16.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-29,3011,3835,1.0166883963494133,7.465507,4,11.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-30,3175,3963,1.0234670704012112,7.470053,2,13.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2025-12-31,3138,4043,1.0079149146673263,7.470682,0,9.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2026-01-01,2866,3762,1.0116959064327486,6.293705,3,8.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2026-01-06,2748,3284,1.031973203410475,8.094935,1,2.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2026-01-07,3290,3819,1.0636292223095052,8.0988,0,4.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2026-01-08,2820,3517,1.0071083309638897,8.107634,2,9.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2026-01-09,3406,4300,1.0120930232558139,8.108026,2,15.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2026-01-10,4040,5167,1.0164505515773177,8.113395,4,10.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2026-01-11,4289,5452,1.023294203961849,8.112717,4,7.0
GERAL,GERAL,23378921756,[ALC - NATAL 25 - BS] #TV,VIDEO,2026-01-12,1194,1545,1.0045307443365696,2.507643,0,1.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-19,2441,3186,1.0433145009416196,7.470854,0,0.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-20,3186,4199,1.0407239819004526,7.464004,0,3.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-21,3048,3985,1.0373902132998745,7.472484,0,6.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-22,2244,2887,1.034984412885348,7.461354,0,4.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-23,1992,2561,1.018352206169465,7.45955,2,6.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-24,2294,2994,1.0167000668002673,7.468603,0,11.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-25,3813,4687,1.0567527202901643,7.467568,1,4.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-26,3519,4376,1.0605575868372943,7.474709,2,13.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-27,3135,3990,1.0355889724310776,7.467753,0,10.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-28,3130,4003,1.0407194604046965,7.468474,1,12.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-29,2956,3851,1.0342768112178655,7.472334,2,7.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-30,3286,4233,1.030474840538625,7.473332,0,9.0
GERAL,GERAL,23383165195,[ALC - NATAL 25 - GS] #TV,VIDEO,2025-12-31,3193,4138,1.0314161430642823,7.467886,2,5.0
